row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017(Đã điều chỉnh),numeric__Năm 2018,numeric__Năm 2017(Đã điều chỉnh)
,,,VND,VND,,
Nguồn kinh phí còn lại đầu năm,Nguồn kinh phí còn lại đầu năm,Nguồn kinh phí còn lại đầu năm,15.704.237.200,15.532.137.200,15704237200.0,15532137200.0
Nguồn kinh phí được cấp trong năm,Nguồn kinh phí được cấp trong năm,Nguồn kinh phí được cấp trong năm,-,13.271.800.000,,13271800000.0
Chi sự nghiệp,Chi sự nghiệp,Chi sự nghiệp,(15.704.237.200),(6.943.200.000),-15704237200.0,-6943200000.0
Giảm do thoái vốn công ty con,Giảm do thoái vốn công ty con,Giảm do thoái vốn công ty con,-,(6.156.500.000),,-6156500000.0
Nguồn kinh phí còn lại cuối năm,Nguồn kinh phí còn lại cuối năm,Nguồn kinh phí còn lại cuối năm,-,15.704.237.200,,15704237200.0
