row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,Triệu VND,Triệu VND,,
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,6.926.726,7.184.190,6926726.0,7184190.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,-,219,,219.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,334.053,522.476,334053.0,522476.0
Chi phí hoạt động tin dụng khác,Chi phí hoạt động tin dụng khác,Chi phí hoạt động tin dụng khác,80.821,86.634,80821.0,86634.0
,,,7.341.600,7.793.519,7341600.0,7793519.0
25 . Lãi thuần từ hoạt động dịch vụ,25 . Lãi thuần từ hoạt động dịch vụ,25 . Lãi thuần từ hoạt động dịch vụ,25 . Lãi thuần từ hoạt động dịch vụ,25 . Lãi thuần từ hoạt động dịch vụ,,
,,,Năm 2021,Năm 2020,,
,,,Triệu VND,Triệu VND,,
Thu phí dịch vụ,25 . Lãi thuần từ hoạt động dịch vụ > Thu phí dịch vụ,Thu phí dịch vụ,90.073,91.143,90073.0,91143.0
- Dịch vụ thanh toán,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ thanh toán,- Dịch vụ thanh toán,26.670,24.370,26670.0,24370.0
- Dịch vụ ngân quỹ,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,922,935,922.0,935.0
- Dịch vụ ủy thác và đại lý,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,37.655,24.059,37655.0,24059.0
- Dịch vụ tư vấn,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ tư vấn,- Dịch vụ tư vấn,2.572,20.657,2572.0,20657.0
- Dịch vụ khác,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ khác,- Dịch vụ khác,22.254,21.122,22254.0,21122.0
Chi phí dịch vụ liên quan,25 . Lãi thuần từ hoạt động dịch vụ > Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,(25.214),(31.381),-25214.0,-31381.0
- Dịch vụ thanh toán,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ thanh toán,- Dịch vụ thanh toán,(9.465),(9.685),-9465.0,-9685.0
- Dịch vụ ngân quỹ,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,(3.040),(2.488),-3040.0,-2488.0
- Dịch vụ ủy thác và đại lý,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,(5.621),(7.279),-5621.0,-7279.0
- Dịch vụ tư vấn,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ tư vấn,- Dịch vụ tư vấn,(5.804),(11.151),-5804.0,-11151.0
- Dịch vụ khác,25 . Lãi thuần từ hoạt động dịch vụ > - Dịch vụ khác,- Dịch vụ khác,(1.284),(778),-1284.0,-778.0
Lãi thuần từ hoạt động dịch vụ,25 . Lãi thuần từ hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,64.859,59.762,64859.0,59762.0
26 . Lãi thuần từ hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối,,
,,,Năm 2021,Năm 2020,,
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối > Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,103.959,98.861,103959.0,98861.0
- Thu từ kinh doanh ngoại tệ giao ngay,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối > - Thu từ kinh doanh ngoại tệ giao ngay,- Thu từ kinh doanh ngoại tệ giao ngay,103.959,98.861,103959.0,98861.0
Chi phí hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối > Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(74.362),(75.079),-74362.0,-75079.0
- Chi về kinh doanh ngoại tệ giao ngay,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối > - Chi về kinh doanh ngoại tệ giao ngay,- Chi về kinh doanh ngoại tệ giao ngay,(74.362),(75.079),-74362.0,-75079.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,26 . Lãi thuần từ hoạt động kinh doanh ngoại hối > Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,29.597,23.782,29597.0,23782.0
