row_label_raw,row_label_full,col_0,Trang,numeric__Trang
THÔNG TIN CHUNG,THÔNG TIN CHUNG,THÔNG TIN CHUNG,02,2.0
BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,03,3.0
BẢO CẢO KIỂM TOÁN ĐỐC LẬP,BẢO CẢO KIỂM TOÁN ĐỐC LẬP,BẢO CẢO KIỂM TOÁN ĐỐC LẬP,04 - 05,
BẢO CẢO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BẢO CẢO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BẢO CẢO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,06 - 51,
BẢNG CẦN ĐỐI KÊ TOÁN HỢP NHẤT,BẢNG CẦN ĐỐI KÊ TOÁN HỢP NHẤT,BẢNG CẦN ĐỐI KÊ TOÁN HỢP NHẤT,06 - 08,
BẢO CẢO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT,BẢNG CẦN ĐỐI KÊ TOÁN HỢP NHẤT > BẢO CẢO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT,09,9.0
BẢO CẢO LUU CHUYỀN TIỀN TỆ HỢP NHẤT,BẢO CẢO LUU CHUYỀN TIỀN TỆ HỢP NHẤT,BẢO CẢO LUU CHUYỀN TIỀN TỆ HỢP NHẤT,10 - 11,
THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT,12 - 51,
