row_label_raw,row_label_full,Chỉ tiêu,Chỉ tiêu_1,Quá hạn > Trên 03 tháng > Triệu VND,Quá hạn > Đến 03 tháng > Triệu VND,Trong hạn > Đến 01 tháng > Triệu VND,Trong hạn > Từ trên 01 đến 03 tháng > Triệu VND,Trong hạn > Từ trên 03 đến 12 tháng > Triệu VND,Trong hạn > Từ trên 01 đến 05 năm > Triệu VND,Trong hạn > Trên 05 năm > Triệu VND,Tổng > Triệu VND,numeric__Chỉ tiêu_1,numeric__Quá hạn > Trên 03 tháng > Triệu VND,numeric__Quá hạn > Đến 03 tháng > Triệu VND,numeric__Trong hạn > Đến 01 tháng > Triệu VND,numeric__Trong hạn > Từ trên 01 đến 03 tháng > Triệu VND,numeric__Trong hạn > Từ trên 03 đến 12 tháng > Triệu VND,numeric__Trong hạn > Từ trên 01 đến 05 năm > Triệu VND,numeric__Trong hạn > Trên 05 năm > Triệu VND,numeric__Tổng > Triệu VND
NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,,,,,,,,,
I,NỘ PHẢI TRẢ > I,I,Tiền gửi và vay từ NHNN và các TCTD khác,-,-,7.941.568,1.145.948,4.701,87.406,2.449,9.182.072,,,,7941568.0,1145948.0,4701.0,87406.0,2449.0,9182072.0
II,NỘ PHẢI TRẢ > II,II,Tiền gửi của khách hàng,-,-,12.589.600,11.787.974,23.334.929,29.822.676,15.905.219,93.440.398,,,,12589600.0,11787974.0,23334929.0,29822676.0,15905219.0,93440398.0
IV,NỘ PHẢI TRẢ > IV,IV,"Vốn tài trợ, ủy thác đầu tư, cho vay tổ chức tín dụng chịu rủi ro",-,-,-,-,-,3.671,-,3.671,,,,,,,3671.0,,3671.0
V,NỘ PHẢI TRẢ > V,V,Phát hành giấy tờ có giá,-,-,152.226,161.739,-,4.300.000,700.000,5.313.965,,,,152226.0,161739.0,,4300000.0,700000.0,5313965.0
VI,NỘ PHẢI TRẢ > VI,VI,Các khoản nợ khác,-,-,386.220,227.606,239.974,1.654.107,292.650,2.800.557,,,,386220.0,227606.0,239974.0,1654107.0,292650.0,2800557.0
Tổng nợ phải trả,NỘ PHẢI TRẢ > Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,-,-,21.069.614,13.323.267,23.579.604,35.867.860,16.900.318,110.740.663,,,,21069614.0,13323267.0,23579604.0,35867860.0,16900318.0,110740663.0
Mức chênh lệch thanh khoản ròng,NỘ PHẢI TRẢ > Mức chênh lệch thanh khoản ròng,Mức chênh lệch thanh khoản ròng,Mức chênh lệch thanh khoản ròng,324.272,486.408,248.472,5.660,2.570.352,5.855.394,653.010,10.143.568,,324272.0,486408.0,248472.0,5660.0,2570352.0,5855394.0,653010.0,10143568.0
