row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,01/01/2022,01/01/2022_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__01/01/2022,numeric__01/01/2022_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
- Hàng hóa bất động sản (*),- Hàng hóa bất động sản (*),- Hàng hóa bất động sản (*),396.824.068.576,-,481.732.109.586,-,396824068576.0,,481732109586.0,
,,,396.824.068.576,-,481.732.109.586,-,396824068576.0,,481732109586.0,
,,,,,31/12/2022,01/01/2022,,,,
(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,,,,
(1) Hàng hóa bất động sản:,(*) Hàng hóa bất động sản bao gồm: > (1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,3.600.000.000,3.600.000.000,,,3600000000.0,3600000000.0
+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,(*) Hàng hóa bất động sản bao gồm: > + Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,3.600.000.000,3.600.000.000,,,3600000000.0,3600000000.0
(2) Quyền định doạt tài sản hình thành trong tương lai:,(*) Hàng hóa bất động sản bao gồm: > (2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,393.224.068.576,478.132.109.586,,,393224068576.0,478132109586.0
+ Dự án C-Sky View,(*) Hàng hóa bất động sản bao gồm: > + Dự án C-Sky View,+ Dự án C-Sky View,+ Dự án C-Sky View,+ Dự án C-Sky View,33.633.846.129,293.446.675.012,,,33633846129.0,293446675012.0
+ Dự án Hoa Tiên Paradise (*),(*) Hàng hóa bất động sản bao gồm: > + Dự án Hoa Tiên Paradise (*),+ Dự án Hoa Tiên Paradise (*),+ Dự án Hoa Tiên Paradise (*),+ Dự án Hoa Tiên Paradise (*),135.652.646.769,-,,,135652646769.0,
+ Dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower)(**),(*) Hàng hóa bất động sản bao gồm: > + Dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower)(**),+ Dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower)(**),+ Dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower)(**),+ Dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower)(**),3.563.414.596,29.040.704.669,,,3563414596.0,29040704669.0
+ Dự án Khu biệt thự và vui chơi giải trí Đại Laii (***),(*) Hàng hóa bất động sản bao gồm: > + Dự án Khu biệt thự và vui chơi giải trí Đại Laii (***),+ Dự án Khu biệt thự và vui chơi giải trí Đại Laii (***),+ Dự án Khu biệt thự và vui chơi giải trí Đại Laii (***),+ Dự án Khu biệt thự và vui chơi giải trí Đại Laii (***),9.385.752.000,-,,,9385752000.0,
"+ Dự án Nhà ở cao tầng, kết hợp dịch vụ thương mại Summit Building","(*) Hàng hóa bất động sản bao gồm: > + Dự án Nhà ở cao tầng, kết hợp dịch vụ thương mại Summit Building","+ Dự án Nhà ở cao tầng, kết hợp dịch vụ thương mại Summit Building","+ Dự án Nhà ở cao tầng, kết hợp dịch vụ thương mại Summit Building","+ Dự án Nhà ở cao tầng, kết hợp dịch vụ thương mại Summit Building",8.717.615.444,-,,,8717615444.0,
+ Dự án Kim Chung Di Trạch,(*) Hàng hóa bất động sản bao gồm: > + Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,65.702.831.287,155.644.729.905,,,65702831287.0,155644729905.0
+ Dự án Lotus Central,(*) Hàng hóa bất động sản bao gồm: > + Dự án Lotus Central,+ Dự án Lotus Central,+ Dự án Lotus Central,+ Dự án Lotus Central,9.552.723.845,-,,,9552723845.0,
+ Dự án Hud Mé Linh,(*) Hàng hóa bất động sản bao gồm: > + Dự án Hud Mé Linh,+ Dự án Hud Mé Linh,+ Dự án Hud Mé Linh,+ Dự án Hud Mé Linh,127.015.238.506,-,,,127015238506.0,
,,,,,396.824.068.576,481.732.109.586,,,396824068576.0,481732109586.0
