row_label_raw,row_label_full,col_0,31/12/2022,Tỷ lệ,01/01/2022,Tỷ lệ_1,numeric__31/12/2022,numeric__Tỷ lệ,numeric__01/01/2022,numeric__Tỷ lệ_1
,,,VND,(%),VND,(%),,,,
Công ty Cổ phần Tập đoàn Thế Kỷ,Công ty Cổ phần Tập đoàn Thế Kỷ,Công ty Cổ phần Tập đoàn Thế Kỷ,2.315.113.730.000,"49,93",1.006.571.190.000,"49,93",2315113730000.0,49.93,1006571190000.0,49.93
Công ty Cổ phần Tập đoàn Đầu tư I.P.A,Công ty Cổ phần Tập đoàn Đầu tư I.P.A,Công ty Cổ phần Tập đoàn Đầu tư I.P.A,506.000.000.000,"10,91",220.000.000.000,"10,91",506000000000.0,10.91,220000000000.0,10.91
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,1.815.671.610.000,"39,16",789.424.380.000,"39,16",1815671610000.0,39.16,789424380000.0,39.16
,,,4.636.785.340.000,100,2.015.995.570.000,100,4636785340000.0,100.0,2015995570000.0,100.0
