row_label_raw,row_label_full,col_0,31/12/2022 > Giá trịVND,31/12/2022 > Dự phòngVND,01/01/2022 > Giá trịVND,01/01/2022 > Dự phòngVND,numeric__31/12/2022 > Giá trịVND,numeric__31/12/2022 > Dự phòngVND,numeric__01/01/2022 > Giá trịVND,numeric__01/01/2022 > Dự phòngVND
- Công ty CP Cen Academy,- Công ty CP Cen Academy,- Công ty CP Cen Academy,100.049.065,-,155.709.442,-,100049065.0,,155709442.0,
- Công ty CP Cen Quảng Ninh,- Công ty CP Cen Quảng Ninh,- Công ty CP Cen Quảng Ninh,-,-,142.557.196,-,,,142557196.0,
- Công ty CP Cen Bình Thuận,- Công ty CP Cen Bình Thuận,- Công ty CP Cen Bình Thuận,88.800.000,-,-,-,88800000.0,,,
- Công ty CP Cen HCM,- Công ty CP Cen HCM,- Công ty CP Cen HCM,2.739.055.867,-,-,-,2739055867.0,,,
- Công ty CP Thẩm định giá Thế kỳ,- Công ty CP Thẩm định giá Thế kỳ,- Công ty CP Thẩm định giá Thế kỳ,1.859.316.378,-,-,-,1859316378.0,,,
Bên khác,Bên khác,Bên khác,550.924.762.419,(15.837.981.961),498.184.715.129,(596.312.741),550924762419.0,-15837981961.0,498184715129.0,-596312741.0
- Công ty CP Đầu tư và Xây dựng Xuân Phú Hải,- Công ty CP Đầu tư và Xây dựng Xuân Phú Hải,- Công ty CP Đầu tư và Xây dựng Xuân Phú Hải,24.915.835.443,-,-,-,24915835443.0,,,
- Công ty TNHH Kinh doanh Bất động sản MIKHOME,- Công ty TNHH Kinh doanh Bất động sản MIKHOME,- Công ty TNHH Kinh doanh Bất động sản MIKHOME,15.159.917.922,-,11.075.572.647,-,15159917922.0,,11075572647.0,
- Công ty CP Bất động sản Galaxy Land,- Công ty CP Bất động sản Galaxy Land,- Công ty CP Bất động sản Galaxy Land,77.782.167.052,-,3.123.843.294,-,77782167052.0,,3123843294.0,
- Công ty CP Phát triển nhà Bình Minh,- Công ty CP Phát triển nhà Bình Minh,- Công ty CP Phát triển nhà Bình Minh,-,-,158.622.376.546,-,,,158622376546.0,
- Khách dự án Hud Mé Linh,- Khách dự án Hud Mé Linh,- Khách dự án Hud Mé Linh,59.672.250.000,-,-,-,59672250000.0,,,
- Khách mua căn hộ dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower),- Khách mua căn hộ dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower),- Khách mua căn hộ dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower),6.758.261.417,-,-,-,6758261417.0,,,
- Khách hàng Dự án Hoa Tiên Paradise,- Khách hàng Dự án Hoa Tiên Paradise,- Khách hàng Dự án Hoa Tiên Paradise,209.982.466.028,-,-,-,209982466028.0,,,
- Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,156.653.864.557,(15.837.981.961),325.362.922.642,(596.312.741),156653864557.0,-15837981961.0,325362922642.0,-596312741.0
,,,738.614.095.774,(15.837.981.961),630.736.942.316,(596.312.741),738614095774.0,-15837981961.0,630736942316.0,-596312741.0
