row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,61.311.008.610,121.195.837.531,170.752.771.709,-,11.754.074.432,,61311008610.0,121195837531.0,170752771709.0,,11754074432.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,94.219.548.780,48.820.696.731,93.887.297.784,-,49.152.947.727,,94219548780.0,48820696731.0,93887297784.0,,49152947727.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,60.967.285.272,71.917.325.959,81.117.770.819,-,51.766.840.412,,60967285272.0,71917325959.0,81117770819.0,,51766840412.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",241.679.849,-,-,-,241.679.849,-,241679849.0,,,,241679849.0,
,,,241.679.849,216.497.842.662,241.933.860.221,345.757.840.312,241.679.849,112.673.862.571,241679849.0,216497842662.0,241933860221.0,345757840312.0,241679849.0,112673862571.0
