row_label_raw,row_label_full,col_0,31/12/2015,numeric__31/12/2015
,,,VND,
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,293.067.037.735,293067037735.0
Tổ chức,Tổ chức,Tổ chức,194.339.622.642,194339622642.0
Cá nhân,Cá nhân,Cá nhân,97.169.811.320,97169811320.0
Chi phí lãi vay phải trả của trái phiếu chuyển đổi,Chi phí lãi vay phải trả của trái phiếu chuyển đổi,Chi phí lãi vay phải trả của trái phiếu chuyển đổi,1.557.603.773,1557603773.0
