row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,154.736.725.360,124.252.129.711,154736725360.0,124252129711.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,3.239.502.498,2.902.839.826,3239502498.0,2902839826.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,4.332.157.401,4.489.603.384,4332157401.0,4489603384.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,11.844.736.690,11.847.315.050,11844736690.0,11847315050.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",3.487.507.894,3.518.081.826,3487507894.0,3518081826.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,42.233.965.953,24.811.975.175,42233965953.0,24811975175.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,129.365.455.783,118.195.746.751,129365455783.0,118195746751.0
Cộng,Cộng,Cộng,349.240.051.579,290.017.691.723,349240051579.0,290017691723.0
