row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",7.960.602.542.879,6.688.981.707.588,7960602542879.0,6688981707588.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,422.872.287.292,392.945.619.415,422872287292.0,392945619415.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.447.828.889.883,1.929.613.961.976,1447828889883.0,1929613961976.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,544.347.457.710,297.027.025.039,544347457710.0,297027025039.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,511.066.208.817,340.756.192.353,511066208817.0,340756192353.0
Cộng,Cộng,Cộng,10.886.717.386.581,9.649.324.506.371,10886717386581.0,9649324506371.0
