row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,300,8.286.253.913.461,88.128.464.949,8.374.382.378.410,300.0,8286253913461.0,88128464949.0,8374382378410.0
Nợ ngắn hạn,Nợ ngắn hạn,Nợ ngắn hạn,310,5.036.363.418.646,88.128.464.949,5.124.491.883.595,310.0,5036363418646.0,88128464949.0,5124491883595.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,313,73.870.913.867,(6.980.728.315),66.890.185.552,313.0,73870913867.0,-6980728315.0,66890185552.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,68.339.815.236,95.109.193.264,163.449.008.500,319.0,68339815236.0,95109193264.0,163449008500.0
NGUỒN VỐN CHỦ SỞ HỮU,NGUỒN VỐN CHỦ SỞ HỮU,NGUỒN VỐN CHỦ SỞ HỮU,400,8.085.846.822.770,(88.128.464.949),7.997.718.357.821,400.0,8085846822770.0,-88128464949.0,7997718357821.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,8.085.846.822.770,(88.128.464.949),7.997.718.357.821,410.0,8085846822770.0,-88128464949.0,7997718357821.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,1.186.806.647.123,(88.128.464.949),1.098.678.182.174,421.0,1186806647123.0,-88128464949.0,1098678182174.0
LNST chưa phân phối kỳ này,LNST chưa phân phối kỳ này,LNST chưa phân phối kỳ này,421b,776.260.996.654,(88.128.464.949),688.132.531.705,,776260996654.0,-88128464949.0,688132531705.0
