row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,10.638.413.066.316,(95.109.193.264),10.543.303.873.052,1.0,10638413066316.0,-95109193264.0,10543303873052.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,10.638.413.066.316,(95.109.193.264),10.543.303.873.052,10.0,10638413066316.0,-95109193264.0,10543303873052.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,1.278.927.864.468,(95.109.193.264),1.183.818.671.204,20.0,1278927864468.0,-95109193264.0,1183818671204.0
Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,30,852.956.341.215,(95.109.193.264),757.847.147.951,30.0,852956341215.0,-95109193264.0,757847147951.0
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,50,851.372.161.534,(95.109.193.264),756.262.968.270,50.0,851372161534.0,-95109193264.0,756262968270.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,75.111.164.880,(6.980.728.315),68.130.436.565,51.0,75111164880.0,-6980728315.0,68130436565.0
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,60,776.260.996.654,(88.128.464.949),688.132.531.705,60.0,776260996654.0,-88128464949.0,688132531705.0
