row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.956.942.382,6.047.993.323,2956942382.0,6047993323.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,255.015.240,604.256.457,255015240.0,604256457.0
Phí phát hành LC UPAS,Phí phát hành LC UPAS,Phí phát hành LC UPAS,-,4.061.945.205,,4061945205.0
Bảo hiểm,Bảo hiểm,Bảo hiểm,1.398.716.716,547.521.315,1398716716.0,547521315.0
Chi phí khác,Chi phí khác,Chi phí khác,1.303.210.426,834.270.346,1303210426.0,834270346.0
Dài hạn,Dài hạn,Dài hạn,58.653.956.387,73.457.666.845,58653956387.0,73457666845.0
Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,-,22.535.766.428,,22535766428.0
Chi phí sửa chữa vật kiến trúc,Chi phí sửa chữa vật kiến trúc,Chi phí sửa chữa vật kiến trúc,22.997.524.942,13.579.581.259,22997524942.0,13579581259.0
"Chi phí đèn bù, giải phóng mặt bằng","Chi phí đèn bù, giải phóng mặt bằng","Chi phí đèn bù, giải phóng mặt bằng",25.643.715.777,27.083.769.891,25643715777.0,27083769891.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,5.916.151.752,4.972.867.616,5916151752.0,4972867616.0
Chi phí khác,Chi phí khác,Chi phí khác,4.096.563.916,5.285.681.651,4096563916.0,5285681651.0
Cộng,Cộng,Cộng,61.610.898.769,79.505.660.168,61610898769.0,79505660168.0
