row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,95.157.066.326,89.949.207.088,95157066326.0,89949207088.0
Tổng công ty Công nghiệp Mỏ Việt Bắc TKV - CTCP,Tổng công ty Công nghiệp Mỏ Việt Bắc TKV - CTCP,Tổng công ty Công nghiệp Mỏ Việt Bắc TKV - CTCP,54.839.805,192.212.937,54839805.0,192212937.0
Công ty TNHH MTV Môi trường - TKV,Công ty TNHH MTV Môi trường - TKV,Công ty TNHH MTV Môi trường - TKV,13.244.504,-,13244504.0,
Công ty cổ phần cơ khí Hòn Gai - Vinacomin,Công ty cổ phần cơ khí Hòn Gai - Vinacomin,Công ty cổ phần cơ khí Hòn Gai - Vinacomin,915.575.300,-,915575300.0,
Cộng,Cộng,Cộng,96.140.725.935,90.141.420.025,96140725935.0,90141420025.0
