row_label_raw,row_label_full,Bên cho vay và hợp đồng,Thời hạn vay,Lãi suất,Mục đích khoản vay,Tài sản đảm bảo,-,numeric__Thời hạn vay,numeric__Lãi suất,numeric__Mục đích khoản vay,numeric__Tài sản đảm bảo,numeric__-
Ngân hàng TMCP Công thương Việt NamHợp đồng tín dụng số:01/2021-HĐCVDADĐT/NHCT220-NĐCN;02/2021-HĐCVDADĐT/NHCT220-NĐCN;03/2021-HĐCVDADĐT/NHCT220-NĐCN.,Ngân hàng TMCP Công thương Việt NamHợp đồng tín dụng số:01/2021-HĐCVDADĐT/NHCT220-NĐCN;02/2021-HĐCVDADĐT/NHCT220-NĐCN;03/2021-HĐCVDADĐT/NHCT220-NĐCN.,Ngân hàng TMCP Công thương Việt NamHợp đồng tín dụng số:01/2021-HĐCVDADĐT/NHCT220-NĐCN;02/2021-HĐCVDADĐT/NHCT220-NĐCN;03/2021-HĐCVDADĐT/NHCT220-NĐCN.,36 tháng,"Thả nổi, lãi suất trong kỳ từ9%/năm -12%/năm","Đầu tư thiết bị phục vụ sản xuất năm 2020; dự án đầu tư Cung cấp, lắp đặt quạt làm mát tro lò hơi số 1; hệ thống UPS Tổ máy 1 NMNĐ Cao Ngạn.","Xe ô tô chữa cháy và các thiết bị, phụ tùng đi kèm theo hợp đồng thế chấp tài sản số02/2021/HĐBĐ/NHCT 220 - NĐCN; máy móc, thiết bị theo hợp đồng thế chấp động sản số01/2021/HĐBĐ/NHCT220 - NĐCN; 03/2021/ HĐBĐ/NHCT 220 -NĐCN;04/2021/HĐBĐ/ NHCT 220 - NĐCN.",2.137.928.000,,,,,2137928000.0
Cộng,Cộng,Cộng,,,,,1.920.233.522.323,,,,,1920233522323.0
[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,[3] Chi tiết các khoản vay bên liên quan: Được thuyết minh tại mục VII.4.,,,,,
[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,[4] Trái phiếu phát hành,,,,,
"Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.","Trái phiếu phát hành không chuyển đổi có tổng mệnh giá 400.000.000.000 VND được đảm bảo bằng tài sản. Phát hành ngày 31/07/2018 và đáo hạn ngày 31/07/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 VND.",,,,,
"Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm 31/07/2018 cho đến nhưng không bao gồm ngày 31/07/2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/07 và 31/01 hàng năm với mức lãi suất áp dụng như sau;- Lãi suất kỳ đầu tiên là 9,8%/năm;- Lãi suất các kỳ sau bằng tổng của 3,1%/năm và trung bình cộng lãi suất tiền gửi tiết kiệm bằng VND, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt Nam bao gồm: Ngân hàng TMCP Ngoại thương Việt Nam; Ngân hàng TMCP Đầu tư và Phát triển Việt Nam; Ngân hàng TMCP Công thương Việt Nam; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.",,,,,
