row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,01,851.372.161.534,(95.109.193.264),756.262.968.270,1.0,851372161534.0,-95109193264.0,756262968270.0
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,2.888.421.904.911,(95.109.193.264),2.793.312.711.647,8.0,2888421904911.0,-95109193264.0,2793312711647.0
"Tăng, giảm các khoản phải trả","Tăng, giảm các khoản phải trả","Tăng, giảm các khoản phải trả",11,(691.229.243.563),95.109.193.264,(596.120.050.299),11.0,-691229243563.0,95109193264.0,-596120050299.0
