row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,10.095.764.702.913,8.920.896.008.479,10095764702913.0,8920896008479.0
Giá vốn bán than,Giá vốn bán than,Giá vốn bán than,344.894.026.030,337.313.200.877,344894026030.0,337313200877.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,96.818.606.059,101.275.992.492,96818606059.0,101275992492.0
Cộng,Cộng,Cộng,10.537.477.335.002,9.359.485.201.848,10537477335002.0,9359485201848.0
