row_label_raw,row_label_full,col_0,Sản xuất và kinh doanh thiết bị điện,Sản xuất và kinh doanh năng lượng,"Bán và cho thuê bất động sản, hạ tầng khu công nghiệp",Sản xuất và kinh doanh vật liệu xây dựng,Khác,Tổng cộng,numeric__Sản xuất và kinh doanh thiết bị điện,numeric__Sản xuất và kinh doanh năng lượng,"numeric__Bán và cho thuê bất động sản, hạ tầng khu công nghiệp",numeric__Sản xuất và kinh doanh vật liệu xây dựng,numeric__Khác,numeric__Tổng cộng
,,,VND,VND,VND,VND,VND,VND,,,,,,
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,12.976.009.534.750,10.236.555.490.533,12.333.204.115.600,7.730.686.318.937,49.388.748.419,43.325.844.208.238,12976009534750.0,10236555490533.0,12333204115600.0,7730686318937.0,49388748419.0,43325844208238.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,,,17.863.502.783.408,,,,,,17863502783408.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,,61.189.346.991.646,,,,,,61189346991646.0
Công nợ bộ phận,Công nợ bộ phận,Công nợ bộ phận,16.039.348.520.186,6.326.241.413.138,8.378.807.822.232,4.251.265.572.689,48.199.037.472,35.043.862.365.717,16039348520186.0,6326241413138.0,8378807822232.0,4251265572689.0,48199037472.0,35043862365717.0
Công nợ không phân bổ,Công nợ không phân bổ,Công nợ không phân bổ,,,,,,5.647.683.021.193,,,,,,5647683021193.0
Tổng công nợ,Tổng công nợ,Tổng công nợ,,,,,,40.691.545.386.910,,,,,,40691545386910.0
