row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn (i),Vay dài hạn (i),Vay dài hạn (i),8.896.730.568.775,8.896.730.568.775,1.459.674.104.636,1.420.529.407.867,8.935.875.265.544,8.935.875.265.544,8896730568775.0,8896730568775.0,1459674104636.0,1420529407867.0,8935875265544.0,8935875265544.0
Trái phiếu phát hành (ii),Trái phiếu phát hành (ii),Trái phiếu phát hành (ii),6.383.542.258.564,6.383.542.258.564,1.389.096.102.105,4.579.105.818.528,3.193.532.542.141,3.193.532.542.141,6383542258564.0,6383542258564.0,1389096102105.0,4579105818528.0,3193532542141.0,3193532542141.0
Nợ thuê tài chính dài hạn (i),Nợ thuê tài chính dài hạn (i),Nợ thuê tài chính dài hạn (i),108.506.456.338,108.506.456.338,60.602.100.992,12.814.738.339,156.293.818.991,156.293.818.991,108506456338.0,108506456338.0,60602100992.0,12814738339.0,156293818991.0,156293818991.0
,,,15.388.779.283.677,15.388.779.283.677,2.909.372.307.733,6.012.449.964.734,12.285.701.626.676,12.285.701.626.676,15388779283677.0,15388779283677.0,2909372307733.0,6012449964734.0,12285701626676.0,12285701626676.0
