row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,,
Chi phí nhân công,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nhân công,Chi phí nhân công,645.854.619.108,437.608.786.520,645854619108.0,437608786520.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,220.888.314.372,143.672.791.738,220888314372.0,143672791738.0
Phân bổ lợi thế thương mại,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,207.766.843.584,175.553.118.210,207766843584.0,175553118210.0
Trích quỹ phát triển khoa học công nghệ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Trích quỹ phát triển khoa học công nghệ,Trích quỹ phát triển khoa học công nghệ,118.500.000.000,75.000.000.000,118500000000.0,75000000000.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,56.013.205.753,46.515.436.633,56013205753.0,46515436633.0
"Thuế, phí, lệ phí","Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Thuế, phí, lệ phí","Thuế, phí, lệ phí",29.619.724.627,12.108.073.966,29619724627.0,12108073966.0
Chi phí dự phòng,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dự phòng,Chi phí dự phòng,15.092.888.630,47.297.984.153,15092888630.0,47297984153.0
Chi phí khác bằng tiền,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khác bằng tiền,Chi phí khác bằng tiền,374.417.045.252,351.548.334.008,374417045252.0,351548334008.0
,,,1.668.152.641.326,1.289.304.525.228,1668152641326.0,1289304525228.0
Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,,
Chi phí dịch vụ mua ngoài,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,591.029.638.252,373.220.482.300,591029638252.0,373220482300.0
Chi phí nhân công,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí nhân công,Chi phí nhân công,254.531.281.493,177.057.792.660,254531281493.0,177057792660.0
"Chi phí nguyên liệu, vật liệu","Các khoản chi phí bán hàng phát sinh trong năm > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",93.922.131.465,52.555.325.053,93922131465.0,52555325053.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,9.431.225.135,13.294.689.194,9431225135.0,13294689194.0
Chi phí bán hàng khác,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí bán hàng khác,Chi phí bán hàng khác,341.052.830.543,237.265.302.242,341052830543.0,237265302242.0
Dự phòng bảo hành sản phẩm,Các khoản chi phí bán hàng phát sinh trong năm > Dự phòng bảo hành sản phẩm,Dự phòng bảo hành sản phẩm,(8.064.723),33.650.410.356,-8064723.0,33650410356.0
,,,1.289.959.042.165,887.044.001.805,1289959042165.0,887044001805.0
