row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Doanh thu từ lĩnh vực thiết bị điện,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu từ lĩnh vực thiết bị điện,Doanh thu từ lĩnh vực thiết bị điện,16.011.138.725.671,18.673.112.023.957,16011138725671.0,18673112023957.0
Doanh thu các sản phẩm vật liệu xây dựng,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu các sản phẩm vật liệu xây dựng,Doanh thu các sản phẩm vật liệu xây dựng,9.606.451.308.104,5.856.374.665.209,9606451308104.0,5856374665209.0
"Doanh thu bán và cho thuê bất động sản, hạ tầng khu công nghiệp và dịch vụ phụ trợ khác","Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu bán và cho thuê bất động sản, hạ tầng khu công nghiệp và dịch vụ phụ trợ khác","Doanh thu bán và cho thuê bất động sản, hạ tầng khu công nghiệp và dịch vụ phụ trợ khác",4.852.827.204.614,2.936.556.033.708,4852827204614.0,2936556033708.0
Doanh thu từ sản xuất và kinh doanh năng lượng,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu từ sản xuất và kinh doanh năng lượng,Doanh thu từ sản xuất và kinh doanh năng lượng,1.545.763.706.017,1.133.143.478.877,1545763706017.0,1133143478877.0
Doanh thu hợp đồng xây dựng,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,197.034.520.965,124.680.799.852,197034520965.0,124680799852.0
Doanh thu khác,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu khác,Doanh thu khác,49.511.096.475,38.931.500.679,49511096475.0,38931500679.0
,,,32.262.726.561.846,28.762.798.502.282,32262726561846.0,28762798502282.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,150.655.634.787,166.853.086.423,150655634787.0,166853086423.0
Giảm giá hàng bán,Các khoản giảm trừ doanh thu > Giảm giá hàng bán,Giảm giá hàng bán,22.346.976.103,2.695.841.412,22346976103.0,2695841412.0
Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,971.428.972,14.850.939.998,971428972.0,14850939998.0
,,,173.974.039.862,184.399.867.833,173974039862.0,184399867833.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu > Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,32.088.752.521.984,28.578.398.634.449,32088752521984.0,28578398634449.0
Trong đó: Doanh thu với các bên liên quan(chi tiết tại Thuyết minh số 38),Các khoản giảm trừ doanh thu > Trong đó: Doanh thu với các bên liên quan(chi tiết tại Thuyết minh số 38),Trong đó: Doanh thu với các bên liên quan(chi tiết tại Thuyết minh số 38),59.505.088.774,104.373.755.399,59505088774.0,104373755399.0
