row_label_raw,row_label_full,col_0,Đơn vị,Số cuối năm,Số đầu năm,numeric__Đơn vị,numeric__Số cuối năm,numeric__Số đầu năm
Đồng Peso,Đồng Peso,Đồng Peso,CUP,23.089.517,261.841,,23089517.0,261841.0
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,USD,12.048.292,7.865.203,,12048292.0,7865203.0
Euro,Euro,Euro,EUR,357.270,130.448,,357270.0,130448.0
Đô la Úc,Đô la Úc,Đô la Úc,AUD,150,-,,150.0,
Đồng Bằng Anh,Đồng Bằng Anh,Đồng Bằng Anh,GBP,-,437,,,437.0
,,,Đơn vị,Số cuối năm,Số đầu năm,,,
Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,VND,69.700.091.294,118.021.981.366,,69700091294.0,118021981366.0
