row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
1.,1.,1.,"Tổng Công ty Viglacera - CTCP (""Viglacera"")",Hà Nội,"50,21%","50,21%","Sản xuất kinh doanh vật liệu xây dựng, kinh doanh bất động sản và xây dựng",,,0.5021,0.5021,
2.,2.,2.,"Công ty Cổ phần Đầu tư nước sạch Sông Đà (""Viwasupco"")",Hòa Bình,"62,46%","62,46%",Sản xuất và cung cấp nước sạch,,,0.6246,0.6246,
3.,3.,3.,"Công ty TNHH Điện gió Hướng Phùng (""Hướng Phùng"")",Quảng Trị,"100,00%","100,00%","Sản xuất, truyền tải và phân phối điện gió",,,1.0,1.0,
4.,4.,4.,Công ty Cổ phần Năng Lượng GELEX Đắk Lắk (*),Đắk Lắk,"100,00%","80,00%","Sản xuất, truyền tải và phân phối điện gió",,,1.0,0.8,
5.,5.,5.,Công ty Cổ phần Hạ tầng GELEX Tây Ninh (*),Tây Ninh,"100,00%","98,00%",Kinh doanh hạ tầng khu công nghiệp,,,1.0,0.98,
6.,6.,6.,Công ty Cổ phần Dịch vụ Năng lượng GELEX (*),Hà Nội,"100,00%","51,00%","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",,,1.0,0.51,
