row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Doanh thu cho thuê văn phòng, bắt động sản","a. Ngắn hạn > Doanh thu cho thuê văn phòng, bắt động sản","Doanh thu cho thuê văn phòng, bắt động sản",45.594.039.136,60.330.436.500,45594039136.0,60330436500.0
Lãi bán hàng trả chậm,a. Ngắn hạn > Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,-,18.660.095.915,,18660095915.0
Các khoản khác,a. Ngắn hạn > Các khoản khác,Các khoản khác,2.179.789.507,-,2179789507.0,
,,,47.773.828.643,78.990.532.415,47773828643.0,78990532415.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Doanh thu cho thuê văn phòng, bắt động sản","b. Dài hạn > Doanh thu cho thuê văn phòng, bắt động sản","Doanh thu cho thuê văn phòng, bắt động sản",2.753.823.675.243,2.779.993.720.672,2753823675243.0,2779993720672.0
Các khoản khác,b. Dài hạn > Các khoản khác,Các khoản khác,3.402.441.413,-,3402441413.0,
,,,2.757.226.116.656,2.779.993.720.672,2757226116656.0,2779993720672.0
Trong đó: Doanh thu chưa thực hiện với các bên liên quan (Chỉ tiết tại Thuyết minh số 38),b. Dài hạn > Trong đó: Doanh thu chưa thực hiện với các bên liên quan (Chỉ tiết tại Thuyết minh số 38),Trong đó: Doanh thu chưa thực hiện với các bên liên quan (Chỉ tiết tại Thuyết minh số 38),171.379.200,171.379.201,171379200.0,171379201.0
