row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,6.016.877.330,100.807.697.479,1.345.384.945.682,1.410.281.594.190,23.986.824.793,53.880.996.434,6016877330.0,100807697479.0,1345384945682.0,1410281594190.0,23986824793.0,53880996434.0
"Thuế Xuất khấu, Nhập khẩu","Thuế Xuất khấu, Nhập khẩu","Thuế Xuất khấu, Nhập khẩu",508.701.395,-,20.741.465.451,20.375.508.263,142.744.207,-,508701395.0,,20741465451.0,20375508263.0,142744207.0,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,13.221.768.603,139.953.296.067,546.581.412.868,533.665.492.897,14.546.863.922,154.194.311.357,13221768603.0,139953296067.0,546581412868.0,533665492897.0,14546863922.0,154194311357.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,5.003.728.058,13.576.516.133,103.780.949.330,102.905.786.645,2.645.281.003,12.093.231.763,5003728058.0,13576516133.0,103780949330.0,102905786645.0,2645281003.0,12093231763.0
Thuế Tài nguyên,Thuế Tài nguyên,Thuế Tài nguyên,-,3.503.086.247,32.779.363.506,32.948.235.488,-,3.334.214.265,,3503086247.0,32779363506.0,32948235488.0,,3334214265.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",2.479.513.876,14.110.186.239,128.476.500.462,109.997.047.016,570.159.886,30.680.285.695,2479513876.0,14110186239.0,128476500462.0,109997047016.0,570159886.0,30680285695.0
Các loại thuế khác và các khoản phải nộp khác,Các loại thuế khác và các khoản phải nộp khác,Các loại thuế khác và các khoản phải nộp khác,277.712.005,82.416.396.616,49.551.408.576,68.021.166.960,242.807.947,63.911.734.174,277712005.0,82416396616.0,49551408576.0,68021166960.0,242807947.0,63911734174.0
,,,27.508.301.267,354.367.178.781,2.227.296.045.875,2.278.194.831.459,42.134.681.758,318.094.773.688,27508301267.0,354367178781.0,2227296045875.0,2278194831459.0,42134681758.0,318094773688.0
