row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Trích lập các khoản dự phòng,Trích lập các khoản dự phòng,Trích lập các khoản dự phòng,6.807.187.946,5.428.968.303,6807187946.0,5428968303.0
Lợi nhuận chưa thực hiện và các khoản khác,Lợi nhuận chưa thực hiện và các khoản khác,Lợi nhuận chưa thực hiện và các khoản khác,24.187.479.265,26.840.397.632,24187479265.0,26840397632.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,30.994.667.211,32.269.365.935,30994667211.0,32269365935.0
,,,Số cuối năm,Số đầu năm,,
,,,VND,VND,,
Chênh lệch do hợp nhất kinh doanh,Chênh lệch do hợp nhất kinh doanh,Chênh lệch do hợp nhất kinh doanh,579.626.264.758,582.187.824.314,579626264758.0,582187824314.0
Hoàn nhập các khoản dự phòng,Hoàn nhập các khoản dự phòng,Hoàn nhập các khoản dự phòng,13.621.563.163,5.135.307.936,13621563163.0,5135307936.0
Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,1.174.395.735,-,1174395735.0,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,594.422.223.656,587.323.132.250,594422223656.0,587323132250.0
