row_label_raw,row_label_full,col_0,col_1,col_2,col_3,Đơn vị tính: VND,numeric__col_1,numeric__col_2,numeric__col_3,numeric__Đơn vị tính: VND
Công ty,Công ty,Công ty,Mối quan hệ,Phải thu từ chương trìnhquản lý thể VinID,Thu tiền từ chương trìnhquản lý thể VinID,Phải trả từ chương trìnhquản lý thể VinID,,,,
Công ty Vinmec,Công ty > Công ty Vinmec,Công ty Vinmec,Công ty con,130.394.645.296,(89.201.167.207),(33.753.061.000),,130394645296.0,-89201167207.0,-33753061000.0
Công ty Vinschool,Công ty > Công ty Vinschool,Công ty Vinschool,Công ty con,95.967.089.000,(58.526.573.000),(21.289.445.000),,95967089000.0,-58526573000.0,-21289445000.0
Công ty Vincommerce,Công ty > Công ty Vincommerce,Công ty Vincommerce,Công ty con,595.078.692.625,-,(986.264.273.943),,595078692625.0,,-986264273943.0
Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),Giao dịch với Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu với Công ty),,,,
,,,,,,Đơn vị tính: VND,,,,
Nội dung giao dịch,Nội dung giao dịch,Nội dung giao dịch,Nội dung giao dịch,Nội dung giao dịch,Năm nay,Năm trước,,,,
Chi phí từ thiện phát sinh,Nội dung giao dịch > Chi phí từ thiện phát sinh,Chi phí từ thiện phát sinh,Chi phí từ thiện phát sinh,Chi phí từ thiện phát sinh,(385.000.000.000),-,,,-385000000000.0,
Chuyển tiền cho Quỹ Thiện Tâm,Nội dung giao dịch > Chuyển tiền cho Quỹ Thiện Tâm,Chuyển tiền cho Quỹ Thiện Tâm,Chuyển tiền cho Quỹ Thiện Tâm,Chuyển tiền cho Quỹ Thiện Tâm,385.000.000.000,76.214.033.000,,,385000000000.0,76214033000.0
