row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,290.947.021.592,75.633.333.258,290947021592.0,75633333258.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(4.697.878.010),(30.050.956.650),-4697878010.0,-30050956650.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,286.249.143.582,45.582.376.608,286249143582.0,45582376608.0
