row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Tỷ lệ biểu quyết (%),Số cuối năm > Tỷ lệ sở hữu (%),Số cuối năm > Giá trị ghi số (VND),Số cuối năm > Giá trị hop lý (VND),Số đầu năm > Số lượng,Số đầu năm > Tỷ lệ biểu quyết (%),Số đầu năm > Tỷ lệ sở hữu (%),Số đầu năm > Giá trị ghi số (VND),Số đầu năm > Giá trị hop lý (VND),numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Tỷ lệ biểu quyết (%),numeric__Số cuối năm > Tỷ lệ sở hữu (%),numeric__Số cuối năm > Giá trị ghi số (VND),numeric__Số cuối năm > Giá trị hop lý (VND),numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Tỷ lệ biểu quyết (%),numeric__Số đầu năm > Tỷ lệ sở hữu (%),numeric__Số đầu năm > Giá trị ghi số (VND),numeric__Số đầu năm > Giá trị hop lý (VND)
"Công ty VinhomesQuản lý (xem Thuyếtminh số 17.1, mục(11) và mục (13))","Công ty VinhomesQuản lý (xem Thuyếtminh số 17.1, mục(11) và mục (13))","Công ty VinhomesQuản lý (xem Thuyếtminh số 17.1, mục(11) và mục (13))",70.875.000,"18,4","18,4",708.750.000.000,(*),(**),"12,50","12,50",443.750.000.000,(*),70875000.0,18.4,18.4,708750000000.0,,,12.5,12.5,443750000000.0,
Tổng Công ty Đặtmay Việt NamCông ty TNHH Đầu tư và Phát triển Đốthị Ngọc Viễn ĐôngCông ty Cổ phần,Tổng Công ty Đặtmay Việt NamCông ty TNHH Đầu tư và Phát triển Đốthị Ngọc Viễn ĐôngCông ty Cổ phần,Tổng Công ty Đặtmay Việt NamCông ty TNHH Đầu tư và Phát triển Đốthị Ngọc Viễn ĐôngCông ty Cổ phần,50.000.000,"10,00","10,00",552.395.000.000,556.500.000.000,50.000.000,"10,00","10,00",552.395.000.000,(*),50000000.0,10.0,10.0,552395000000.0,556500000000.0,50000000.0,10.0,10.0,552395000000.0,
Tổng Công ty Đặtmay Việt NamCông ty TNHH Đầu tư và Phát triển Đốthị Ngọc Viễn ĐôngCông ty Cổ phần,Tổng Công ty Đặtmay Việt NamCông ty TNHH Đầu tư và Phát triển Đốthị Ngọc Viễn ĐôngCông ty Cổ phần,Tổng Công ty Đặtmay Việt NamCông ty TNHH Đầu tư và Phát triển Đốthị Ngọc Viễn ĐôngCông ty Cổ phần,(**),"9,62","9,62",519.232.500.000,(*),(**),"9,62","9,62",519.232.500.000,(*),,9.62,9.62,519232500000.0,,,9.62,9.62,519232500000.0,
Thời trang M.Y.MCông ty Cổ phầnTruyền thông Thanhniên,Thời trang M.Y.MCông ty Cổ phầnTruyền thông Thanhniên,Thời trang M.Y.MCông ty Cổ phầnTruyền thông Thanhniên,6.080.000,"19,00","19,00",60.800.000.000,(*),5.700.000,"19,00","19,00",57.000.000.000,(*),6080000.0,19.0,19.0,60800000000.0,,5700000.0,19.0,19.0,57000000000.0,
Thời trang M.Y.MCông ty Cổ phầnTruyền thông Thanhniên,Thời trang M.Y.MCông ty Cổ phầnTruyền thông Thanhniên,Thời trang M.Y.MCông ty Cổ phầnTruyền thông Thanhniên,400.000,"3,87","3,87",12.400.000.000,(*),400.000,"3,87","3,87",12.400.000.000,(*),400000.0,3.87,3.87,12400000000.0,,400000.0,3.87,3.87,12400000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,,1.853.577.500.000,,,,,1.584.777.500.000,,,,,1853577500000.0,,,,,1584777500000.0,
