row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,2.646.513.736.247,1.430.636.137.802,,,2646513736247.0,1430636137802.0
02,02,02,Khấu hao và hao mòn tài sản cố định và bất động sản đầu tư,,200.198.874.594,76.253.023.140,,,200198874594.0,76253023140.0
03,03,03,Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,281.946.641.283,78.734.817.696,,,281946641283.0,78734817696.0
04,04,04,Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(15.762.382.374),(70.793.637.959),,,-15762382374.0,-70793637959.0
05,05,05,Lãi từ hoạt động đầu tư,,(3.885.764.105.018),(3.558.951.746.329),,,-3885764105018.0,-3558951746329.0
06,06,06,Chi phí lãi vay,27,2.622.865.363.642,3.287.464.598.199,,27.0,2622865363642.0,3287464598199.0
08,08,08,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.849.998.128.374,1.243.343.192.549,,,1849998128374.0,1243343192549.0
09,09,09,Tăng các khoản phải thu,,(2.886.388.881.605),(1.497.307.285.563),,,-2886388881605.0,-1497307285563.0
10,10,10,Tăng hàng tồn kho,,(4.475.502.113.257),(4.559.962.462.759),,,-4475502113257.0,-4559962462759.0
11,11,11,"Tăng các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,16.878.861.403.581,3.910.081.114.192,,,16878861403581.0,3910081114192.0
12,12,12,Tăng chi phí trả trước,,(814.483.054.261),(47.898.560.651),,,-814483054261.0,-47898560651.0
14,14,14,Tiền lãi vay đã trả,,(2.624.973.158.981),(3.237.768.405.945),,,-2624973158981.0,-3237768405945.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,19,(276.354.454.979),(22.556.242.245),,19.0,-276354454979.0,-22556242245.0
20,20,20,Lưu chuyển tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,,7.651.157.868.872,(4.212.068.650.422),,,7651157868872.0,-4212068650422.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",,(4.895.321.387.268),(2.993.223.973.872),,,-4895321387268.0,-2993223973872.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,80.605.707,2.070.441.462,,,80605707.0,2070441462.0
23,23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(37.988.730.962.335),(30.210.528.445.178),,,-37988730962335.0,-30210528445178.0
24,24,24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,29.260.742.232.679,36.447.819.044.278,,,29260742232679.0,36447819044278.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,32,(11.689.662.039.405),(22.136.897.630.108),,32.0,-11689662039405.0,-22136897630108.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,32,29.264.077.250.780,17.796.485.886.001,,32.0,29264077250780.0,17796485886001.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,3.149.047.659.130,4.305.562.306.210,,,3149047659130.0,4305562306210.0
30,30,30,Lưu chuyển tiền thuần tử hoạt động đầu tư,,7.100.233.359.288,3.211.287.628.793,,,7100233359288.0,3211287628793.0
