row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,484.663.718,639.753.275,484663718.0,639753275.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.561.097.621.737,1.359.538.073.291,1561097621737.0,1359538073291.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.561.582.285.455,1.360.177.826.566,1561582285455.0,1360177826566.0
