row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí hình thành bất động sản trong kỳ,Chi phí hình thành bất động sản trong kỳ,Chi phí hình thành bất động sản trong kỳ,9.465.322.734.373,6.082.939.309.510,9465322734373.0,6082939309510.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,338.461.879.296,315.247.207.150,338461879296.0,315247207150.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,200.198.874.594,76.253.023.140,200198874594.0,76253023140.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,885.132.570.626,415.056.702.547,885132570626.0,415056702547.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),1.059.317.516.932,171.606.277.642,1059317516932.0,171606277642.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,11.948.433.575.821,7.061.102.519.989,11948433575821.0,7061102519989.0
