row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,63.130.369.867,360.562.143.703,(276.354.454.979),147.338.058.591,63130369867.0,360562143703.0,-276354454979.0,147338058591.0
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,260.559.301.745,(187.393.096.702),73.166.205.043,,260559301745.0,-187393096702.0,73166205043.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.329.934.016,77.495.625.646,(72.584.499.603),7.241.060.059,2329934016.0,77495625646.0,-72584499603.0,7241060059.0
Thuế nhà thầu,Phải nộp > Thuế nhà thầu,Thuế nhà thầu,5.552.319.718,53.682.726.958,(45.585.144.085),13.649.902.591,5552319718.0,53682726958.0,-45585144085.0,13649902591.0
"Tiền sử dụng đất, thuê đất và chi phí thuế đất phải nộp","Phải nộp > Tiền sử dụng đất, thuê đất và chi phí thuế đất phải nộp","Tiền sử dụng đất, thuê đất và chi phí thuế đất phải nộp",667.717.324.500,3.046.413.733.888,(1.471.820.639.633),2.242.310.418.755,667717324500.0,3046413733888.0,-1471820639633.0,2242310418755.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,738.729.948.101,3.798.713.531.940,(2.053.737.835.002),2.483.705.645.039,738729948101.0,3798713531940.0,-2053737835002.0,2483705645039.0
