row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Đặt cọc cho mục đích đầu tư không có tài sản đảm bảo,Ngắn hạn > Đặt cọc cho mục đích đầu tư không có tài sản đảm bảo,Đặt cọc cho mục đích đầu tư không có tài sản đảm bảo,83.954.604.750,4.723.954.604.750,83954604750.0,4723954604750.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,83.954.604.750,4.723.954.604.750,83954604750.0,4723954604750.0
Dài hạn,Dài hạn,Dài hạn,,,,
Đặt cọc cho mục đích đầu tư (i),Dài hạn > Đặt cọc cho mục đích đầu tư (i),Đặt cọc cho mục đích đầu tư (i),4.500.000.000.000,-,4500000000000.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,4.500.000.000.000,-,4500000000000.0,
