row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,
▪ Bằng VND,Tiền gửi không kỳ hạn > ▪ Bằng VND,▪ Bằng VND,23.554.633,18.903.623,23554633.0,18903623.0
▪ Bằng ngoại tệ,Tiền gửi không kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,3.164.270,2.001.418,3164270.0,2001418.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
▪ Bằng VND,Tiền gửi có kỳ hạn > ▪ Bằng VND,▪ Bằng VND,18.594.332,16.809.553,18594332.0,16809553.0
▪ Bằng ngoại tệ,Tiền gửi có kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,175.583,304.373,175583.0,304373.0
Tiền gửi tiết kiệm,Tiền gửi tiết kiệm,Tiền gửi tiết kiệm,Tiền gửi tiết kiệm,Tiền gửi tiết kiệm,,
▪ Bằng VND,Tiền gửi tiết kiệm > ▪ Bằng VND,▪ Bằng VND,118.255.687,107.202.448,118255687.0,107202448.0
▪ Bằng ngoại tệ,Tiền gửi tiết kiệm > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,9.801.327,8.352.092,9801327.0,8352092.0
Tiền gửi ký quỹ,Tiền gửi ký quỹ,Tiền gửi ký quỹ,Tiền gửi ký quỹ,Tiền gửi ký quỹ,,
▪ Bằng VND,Tiền gửi ký quỹ > ▪ Bằng VND,▪ Bằng VND,1.520.918,1.095.573,1520918.0,1095573.0
▪ Bằng ngoại tệ,Tiền gửi ký quỹ > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,200.151,318.425,200151.0,318425.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,,
▪ Bằng VND,Tiền gửi vốn chuyên dùng > ▪ Bằng VND,▪ Bằng VND,63.147,386.309,63147.0,386309.0
▪ Bằng ngoại tệ,Tiền gửi vốn chuyên dùng > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,64.954,141.297,64954.0,141297.0
,,,175.395.002,155.515.111,175395002.0,155515111.0
