row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
▪ Chi phí xây dựng cơ bản dở dang (i),Các khoản phải thu > ▪ Chi phí xây dựng cơ bản dở dang (i),▪ Chi phí xây dựng cơ bản dở dang (i),630.543,621.969,630543.0,621969.0
▪ Phải thu từ khách hàng (ii),Các khoản phải thu > ▪ Phải thu từ khách hàng (ii),▪ Phải thu từ khách hàng (ii),4.680.166,4.554.935,4680166.0,4554935.0
▪ Phải thu từ NHNNVN,Các khoản phải thu > ▪ Phải thu từ NHNNVN,▪ Phải thu từ NHNNVN,7.107,7.139,7107.0,7139.0
▪ Các khoản tạm ứng và phải thu nội bộ,Các khoản phải thu > ▪ Các khoản tạm ứng và phải thu nội bộ,▪ Các khoản tạm ứng và phải thu nội bộ,230.503,468.377,230503.0,468377.0
▪ Cổ tức phải thu,Các khoản phải thu > ▪ Cổ tức phải thu,▪ Cổ tức phải thu,122.974,258.608,122974.0,258608.0
,,,5.671.293,5.911.028,5671293.0,5911028.0
"Các khoản lãi, phí phải thu (iii)","Các khoản phải thu > Các khoản lãi, phí phải thu (iii)","Các khoản lãi, phí phải thu (iii)",2.782.516,3.240.254,2782516.0,3240254.0
Tài sản thuế thu nhập doanh nghiệp hoãn lại (Thuyết minh 23),Các khoản phải thu > Tài sản thuế thu nhập doanh nghiệp hoãn lại (Thuyết minh 23),Tài sản thuế thu nhập doanh nghiệp hoãn lại (Thuyết minh 23),2.800,4.891,2800.0,4891.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,,
▪ Chi phí chờ phân bổ,Tài sản Có khác > ▪ Chi phí chờ phân bổ,▪ Chi phí chờ phân bổ,533.216,475.152,533216.0,475152.0
"▪ Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý (iv)","Tài sản Có khác > ▪ Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý (iv)","▪ Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý (iv)",50.598,-,50598.0,
▪ Tài sản khác,Tài sản Có khác > ▪ Tài sản khác,▪ Tài sản khác,32.012,33.115,32012.0,33115.0
,,,615.826,508.267,615826.0,508267.0
Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác (v),Tài sản Có khác > Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác (v),Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác (v),(562.058),(541.847),-562058.0,-541847.0
,,,8.510.377,9.122.593,8510377.0,9122593.0
