row_label_raw,row_label_full,col_0,2014,2014_1,numeric__2014,numeric__2014_1
,,,(phân loại lại)Triệu VND,(theo báo cáotrước đây)Triệu VND,,
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,132.025,230.000,132025.0,230000.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,65.052,81.354,65052.0,81354.0
Chi phí hoạt động,Chi phí hoạt động,Chi phí hoạt động,(3.719.660),(3.735.962),-3719660.0,-3735962.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,(847.782),(945.757),-847782.0,-945757.0
