row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp năm nay,Năm 2016 > 1.391.456.587.992 > 1.501.147.453.344,Năm 2015 > 832.669.164.763 > 1.270.086.711.229,numeric__Năm 2016 > 1.391.456.587.992 > 1.501.147.453.344,numeric__Năm 2015 > 832.669.164.763 > 1.270.086.711.229
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,731.800.195.447,711.299.288.000,731800195447.0,711299288000.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,638.025.508.947,429.268.784.000,638025508947.0,429268784000.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,61.500.000.000,54.210.000.000,61500000000.0,54210000000.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",12.473.596.947,22.526.000.000,12473596947.0,22526000000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,141.015.252.000,117.513.304.000,141015252000.0,117513304000.0
+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,423.036.660.000,235.019.480.000,423036660000.0,235019480000.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,93.774.686.500,282.030.504.000,93774686500.0,282030504000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,93.774.686.500,282.030.504.000,93774686500.0,282030504000.0
Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,2.160.803.845.889,1.391.456.587.992,2160803845889.0,1391456587992.0
