row_label_raw,row_label_full,Công ty TNHH Metro Cash & Carry Việt Nam,31/12/2016 > 1.191.711.821,01/01/2016 > 1.559.467.347,numeric__31/12/2016 > 1.191.711.821,numeric__01/01/2016 > 1.559.467.347
Công ty TNHH Dịch vụ EB,Công ty TNHH Dịch vụ EB,Công ty TNHH Dịch vụ EB,795.310.998,193.785.326,795310998.0,193785326.0
DNTN TMDV Ký Hiền,DNTN TMDV Ký Hiền,DNTN TMDV Ký Hiền,8.410.319,2.217.793.027,8410319.0,2217793027.0
Siêu thị Big C,Siêu thị Big C,Siêu thị Big C,2.314.946.606,2.493.409.715,2314946606.0,2493409715.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,17.243.446.636,15.622.709.670,17243446636.0,15622709670.0
Cộng,Cộng,Cộng,21.553.826.380,22.087.165.085,21553826380.0,22087165085.0
