row_label_raw,row_label_full,col_0,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
Công ty TNHH Bao bì NGK Crown Đà Nẵng,Công ty TNHH Bao bì NGK Crown Đà Nẵng,Công ty TNHH Bao bì NGK Crown Đà Nẵng,2.865.428.442,4.723.516.480,2865428442.0,4723516480.0
Công ty TNHH Asia Packing Industries Việt Nam,Công ty TNHH Asia Packing Industries Việt Nam,Công ty TNHH Asia Packing Industries Việt Nam,16.260.498.540,19.189.971.426,16260498540.0,19189971426.0
Công ty TNHH TM & Vận tải Thái Tân,Công ty TNHH TM & Vận tải Thái Tân,Công ty TNHH TM & Vận tải Thái Tân,6.090.073.275,8.640.977.241,6090073275.0,8640977241.0
Công ty CP Bao bì nhựa Sài Gòn,Công ty CP Bao bì nhựa Sài Gòn,Công ty CP Bao bì nhựa Sài Gòn,4.337.941.366,4.283.784.204,4337941366.0,4283784204.0
Công ty CP In bao bì Khatoco,Công ty CP In bao bì Khatoco,Công ty CP In bao bì Khatoco,4.787.201.930,3.371.999.586,4787201930.0,3371999586.0
DNTN Sản xuất Ngọc Hòa,DNTN Sản xuất Ngọc Hòa,DNTN Sản xuất Ngọc Hòa,384.393.790,1.041.954.705,384393790.0,1041954705.0
Tetrapak South East Pte LTD,Tetrapak South East Pte LTD,Tetrapak South East Pte LTD,8.430.450.000,6.798.990.715,8430450000.0,6798990715.0
Công ty TNHH Truyền thông WPP,Công ty TNHH Truyền thông WPP,Công ty TNHH Truyền thông WPP,25.665.396.720,43.447.805.264,25665396720.0,43447805264.0
Công ty CP Phân bón Việt Nhật,Công ty CP Phân bón Việt Nhật,Công ty CP Phân bón Việt Nhật,12.947.000.000,12.270.000.000,12947000000.0,12270000000.0
Công ty CP Hóa chất Á Châu,Công ty CP Hóa chất Á Châu,Công ty CP Hóa chất Á Châu,3.641.184.800,3.275.239.000,3641184800.0,3275239000.0
Công ty CP Bao bì Kinh Bắc,Công ty CP Bao bì Kinh Bắc,Công ty CP Bao bì Kinh Bắc,3.136.620.685,2.257.278.320,3136620685.0,2257278320.0
Công ty CP Giấy Hiệp Thành,Công ty CP Giấy Hiệp Thành,Công ty CP Giấy Hiệp Thành,1.094.077.885,-,1094077885.0,
Công TNHH SX-TM-DV Minh Thông,Công TNHH SX-TM-DV Minh Thông,Công TNHH SX-TM-DV Minh Thông,2.861.621.300,1.289.706.424,2861621300.0,1289706424.0
Công ty CP Cơ điện Xây lắp Hùng Vương,Công ty CP Cơ điện Xây lắp Hùng Vương,Công ty CP Cơ điện Xây lắp Hùng Vương,15.443.837.358,873.022.800,15443837358.0,873022800.0
Công ty TNHH Dịch vụ kỹ thuật HAXU,Công ty TNHH Dịch vụ kỹ thuật HAXU,Công ty TNHH Dịch vụ kỹ thuật HAXU,57.414.097.840,-,57414097840.0,
Công ty CP Tập đoàn Toji,Công ty CP Tập đoàn Toji,Công ty CP Tập đoàn Toji,46.836.862.854,-,46836862854.0,
Công ty CP Cơ khí và Lắp máy Đại Hãn,Công ty CP Cơ khí và Lắp máy Đại Hãn,Công ty CP Cơ khí và Lắp máy Đại Hãn,8.683.194.335,-,8683194335.0,
Công ty TNHH Kỹ thuật Công nghệ DKSH,Công ty TNHH Kỹ thuật Công nghệ DKSH,Công ty TNHH Kỹ thuật Công nghệ DKSH,28.962.500.000,-,28962500000.0,
Công ty TNHH MTV Úng Dụng& PT Công nghệ,Công ty TNHH MTV Úng Dụng& PT Công nghệ,Công ty TNHH MTV Úng Dụng& PT Công nghệ,14.686.024.415,-,14686024415.0,
Công ty CP Xây dựng Đô thị & Khu Công nghiệp,Công ty CP Xây dựng Đô thị & Khu Công nghiệp,Công ty CP Xây dựng Đô thị & Khu Công nghiệp,9.392.193.300,2.990.683.400,9392193300.0,2990683400.0
Công ty TNHH TM &KT Nguyễn Liêu,Công ty TNHH TM &KT Nguyễn Liêu,Công ty TNHH TM &KT Nguyễn Liêu,5.566.784.372,-,5566784372.0,
Công ty CP Nồi hơi Sài Gòn,Công ty CP Nồi hơi Sài Gòn,Công ty CP Nồi hơi Sài Gòn,3.031.133.317,-,3031133317.0,
Công ty CP Cơ khí Gang Thép,Công ty CP Cơ khí Gang Thép,Công ty CP Cơ khí Gang Thép,4.416.171.199,-,4416171199.0,
Công ty CP Lò hơi Ngô Châu Việt Nam,Công ty CP Lò hơi Ngô Châu Việt Nam,Công ty CP Lò hơi Ngô Châu Việt Nam,2.615.799.999,-,2615799999.0,
Tập đoàn Viễn thông Quân Đội,Tập đoàn Viễn thông Quân Đội,Tập đoàn Viễn thông Quân Đội,7.373.395.324,-,7373395324.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,178.171.447.744,154.146.775.083,178171447744.0,154146775083.0
Cộng,Cộng,Cộng,475.095.330.790,268.601.704.648,475095330790.0,268601704648.0
