row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,31/12/2016_2,01/01/2016,01/01/2016_1,01/01/2016_2,numeric__31/12/2016,numeric__31/12/2016_1,numeric__31/12/2016_2,numeric__01/01/2016,numeric__01/01/2016_1,numeric__01/01/2016_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi tiền thuê,Nợ gốc,Tổng khoản thanh toán tiền thuê tài chính,Lãi tiền thuê,Nợ gốc,,,,,,
Trong 1 năm,Trong 1 năm,Trong 1 năm,71.370.894.066,7.298.105.144,64.072.788.922,48.793.225.401,7.279.065.797,41.514.159.604,71370894066.0,7298105144.0,64072788922.0,48793225401.0,7279065797.0,41514159604.0
Từ 1 đến 5 năm,Từ 1 đến 5 năm,Từ 1 đến 5 năm,221.566.228.512,10.761.756.278,210.804.472.234,182.431.991.998,9.826.945.783,172.605.046.215,221566228512.0,10761756278.0,210804472234.0,182431991998.0,9826945783.0,172605046215.0
Cộng,Cộng,Cộng,292.937.122.578,18.059.861.422,274.877.261.156,231.225.217.399,17.106.011.580,214.119.205.819,292937122578.0,18059861422.0,274877261156.0,231225217399.0,17106011580.0,214119205819.0
