row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2015,Số dư tại ngày 01/01/2015,Số dư tại ngày 01/01/2015,3.483.859,3.139.114,6.622.973,3483859.0,3139114.0,6622973.0
Điều chỉnh theo kết quả Kiểm toán Nhà nước,Điều chỉnh theo kết quả Kiểm toán Nhà nước,Điều chỉnh theo kết quả Kiểm toán Nhà nước,36.636,(133),36.503,36636.0,-133.0,36503.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,4.115.882,891.226,5.007.108,4115882.0,891226.0,5007108.0
Số dự phòng đã sử dụng để xử lý rủi ro (“XLRR”) trong năm,Số dự phòng đã sử dụng để xử lý rủi ro (“XLRR”) trong năm,Số dự phòng đã sử dụng để xử lý rủi ro (“XLRR”) trong năm,(3.906.999),-,(3.906.999),-3906999.0,,-3906999.0
Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,(1.029.827),-,(1.029.827),-1029827.0,,-1029827.0
Số dư kết chuyển từ việc nhận sáp nhập MHB,Số dư kết chuyển từ việc nhận sáp nhập MHB,Số dư kết chuyển từ việc nhận sáp nhập MHB,576.609,210.680,787.289,576609.0,210680.0,787289.0
Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,3.276.160,4.240.887,7.517.047,3276160.0,4240887.0,7517047.0
