row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,numeric__31/12/2015,numeric__31/12/2015_1
,,,Triệu VND,%,,
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,33.869.758,"99,62",33869758.0,99.62
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,-,-,,
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,-,-,,
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,-,-,,
Nợ có khả năng mất vốn,Nợ nghi ngờ > Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,130.000,"0,38",130000.0,0.38
,,,33.999.758,100,33999758.0,100.0
