row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,Triệu VND,Triệu VND,,
Tổng lợi nhuận theo kế toán trước thuế,Tổng lợi nhuận theo kế toán trước thuế,Tổng lợi nhuận theo kế toán trước thuế,7.948.656,6.297.033,7948656.0,6297033.0
Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,,,,
- Thu nhập từ cổ tức không chịu thuế,Điều chỉnh cho các khoản: > - Thu nhập từ cổ tức không chịu thuế,- Thu nhập từ cổ tức không chịu thuế,(324.725),(237.526),-324725.0,-237526.0
- Khoản lỗ của MHB được trừ khi tính thuế,Điều chỉnh cho các khoản: > - Khoản lỗ của MHB được trừ khi tính thuế,- Khoản lỗ của MHB được trừ khi tính thuế,(368.987),-,-368987.0,
- Các khoản điều chỉnh hợp nhất,Điều chỉnh cho các khoản: > - Các khoản điều chỉnh hợp nhất,- Các khoản điều chỉnh hợp nhất,138.868,10.114,138868.0,10114.0
- Các chi phí không được khấu trừ,Điều chỉnh cho các khoản: > - Các chi phí không được khấu trừ,- Các chi phí không được khấu trừ,38.825,591,38825.0,591.0
- Lợi nhuận trước thuế của các công ty con,Điều chỉnh cho các khoản: > - Lợi nhuận trước thuế của các công ty con,- Lợi nhuận trước thuế của các công ty con,(444.442),(251.149),-444442.0,-251149.0
Thu nhập chịu thuế ước tính của Ngân hàng,Điều chỉnh cho các khoản: > Thu nhập chịu thuế ước tính của Ngân hàng,Thu nhập chịu thuế ước tính của Ngân hàng,6.988.195,5.819.063,6988195.0,5819063.0
- Chi phí thuế TNDN hiện hành ước tính của Ngân hàng,Điều chỉnh cho các khoản: > - Chi phí thuế TNDN hiện hành ước tính của Ngân hàng,- Chi phí thuế TNDN hiện hành ước tính của Ngân hàng,1.537.403,1.280.194,1537403.0,1280194.0
- Chi phí thuế TNDN hiện hành của các công ty con,Điều chỉnh cho các khoản: > - Chi phí thuế TNDN hiện hành của các công ty con,- Chi phí thuế TNDN hiện hành của các công ty con,29.094,30.682,29094.0,30682.0
Chi phí thuế TNDN trong năm của toàn hệ thống,Điều chỉnh cho các khoản: > Chi phí thuế TNDN trong năm của toàn hệ thống,Chi phí thuế TNDN trong năm của toàn hệ thống,1.566.497,1.310.876,1566497.0,1310876.0
Thuế TNDN phải trả đầu năm,Điều chỉnh cho các khoản: > Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,370.751,953.639,370751.0,953639.0
Tăng thuế TNDN phải nộp sau kết quả của kiểm toán Nhà nước,Điều chỉnh cho các khoản: > Tăng thuế TNDN phải nộp sau kết quả của kiểm toán Nhà nước,Tăng thuế TNDN phải nộp sau kết quả của kiểm toán Nhà nước,4.896,-,4896.0,
Nộp bổ sung theo quyết toán thuế,Điều chỉnh cho các khoản: > Nộp bổ sung theo quyết toán thuế,Nộp bổ sung theo quyết toán thuế,998,-,998.0,
BIC điều chỉnh thuế TNDN phải trả theo biên bản của Thanh tra thuế,Điều chỉnh cho các khoản: > BIC điều chỉnh thuế TNDN phải trả theo biên bản của Thanh tra thuế,BIC điều chỉnh thuế TNDN phải trả theo biên bản của Thanh tra thuế,(140),-,-140.0,
BIC điều chỉnh thuế thu nhập doanh nghiệp đầu năm,Điều chỉnh cho các khoản: > BIC điều chỉnh thuế thu nhập doanh nghiệp đầu năm,BIC điều chỉnh thuế thu nhập doanh nghiệp đầu năm,-,7.932,,7932.0
Điều chỉnh thuế TNDN theo Công văn của Bộ Tài chính,Điều chỉnh cho các khoản: > Điều chỉnh thuế TNDN theo Công văn của Bộ Tài chính,Điều chỉnh thuế TNDN theo Công văn của Bộ Tài chính,-,(390.404),,-390404.0
Thuế TNDN thực nộp trong năm,Điều chỉnh cho các khoản: > Thuế TNDN thực nộp trong năm,Thuế TNDN thực nộp trong năm,(1.732.575),(1.511.292),-1732575.0,-1511292.0
Thuế TNDN phải trả thuần cuối năm,Điều chỉnh cho các khoản: > Thuế TNDN phải trả thuần cuối năm,Thuế TNDN phải trả thuần cuối năm,210.427,370.751,210427.0,370751.0
