row_label_raw,row_label_full,col_0,Năm 2015,Năm 2015_1,Năm 2015_2,numeric__Năm 2015,numeric__Năm 2015_1,numeric__Năm 2015_2
,,,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,,,
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2015,Số dư tại ngày 01/01/2015,Số dư tại ngày 01/01/2015,1.064.004,170.136,1.234.140,1064004.0,170136.0,1234140.0
Trích lập dự phòng rủi ro cho chứng khoán nợ được phân loại là tài sản Có rủi ro tín dụng (không bao gồm trái phiếu đặc biệt) (xem Thuyết minh số 31.2),Trích lập dự phòng rủi ro cho chứng khoán nợ được phân loại là tài sản Có rủi ro tín dụng (không bao gồm trái phiếu đặc biệt) (xem Thuyết minh số 31.2),Trích lập dự phòng rủi ro cho chứng khoán nợ được phân loại là tài sản Có rủi ro tín dụng (không bao gồm trái phiếu đặc biệt) (xem Thuyết minh số 31.2),-,48.861,48.861,,48861.0,48861.0
Dự phòng rủi ro trái phiếu doanh nghiệp nhận từ việc sáp nhập MHB,Dự phòng rủi ro trái phiếu doanh nghiệp nhận từ việc sáp nhập MHB,Dự phòng rủi ro trái phiếu doanh nghiệp nhận từ việc sáp nhập MHB,130.000,-,130.000,130000.0,,130000.0
Dự phòng VAMC nhận từ việc sáp nhập MHB,Dự phòng VAMC nhận từ việc sáp nhập MHB,Dự phòng VAMC nhận từ việc sáp nhập MHB,210.361,-,210.361,210361.0,,210361.0
Trích lập dự phòng rủi ro cho trái phiếu đặc biệt,Trích lập dự phòng rủi ro cho trái phiếu đặc biệt,Trích lập dự phòng rủi ro cho trái phiếu đặc biệt,725.521,-,725.521,725521.0,,725521.0
Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,2.129.886,218.997,2.348.883,2129886.0,218997.0,2348883.0
