row_label_raw,row_label_full,Logi tiền tệ,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
USD,USD,USD,21.890,21.246,21890.0,21246.0
EUR,EUR,EUR,24.446,25.910,24446.0,25910.0
GBP,GBP,GBP,33.173,33.177,33173.0,33177.0
CHF,CHF,CHF,22.630,21.555,22630.0,21555.0
JPY,JPY,JPY,"185,70","178,17",185.7,178.17
SGD,SGD,SGD,15.821,16.133,15821.0,16133.0
CAD,CAD,CAD,16.139,18.368,16139.0,18368.0
AUD,AUD,AUD,16.326,17.439,16326.0,17439.0
