row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Triệu VND,Triệu VND,,
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,47.686.682,36.339.130,47686682.0,36339130.0
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,17.850.218,7.374.276,17850218.0,7374276.0
- Bằng VND,- Bằng VND,- Bằng VND,2.228.568,127.787,2228568.0,127787.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,15.621.650,7.246.489,15621650.0,7246489.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,29.836.464,28.964.854,29836464.0,28964854.0
- Bằng VND,- Bằng VND,- Bằng VND,15.816.648,18.762.209,15816648.0,18762209.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,14.019.816,10.202.645,14019816.0,10202645.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,19.574.966,13.780.539,19574966.0,13780539.0
Cho vay các TCTD khác bằng VND,Cho vay các TCTD khác bằng VND,Cho vay các TCTD khác bằng VND,18.054.223,13.128.459,18054223.0,13128459.0
"Trong đó: chiết khấu, tái chiết khấu","Trong đó: chiết khấu, tái chiết khấu","Trong đó: chiết khấu, tái chiết khấu",5.368.445,1.114.947,5368445.0,1114947.0
Cho vay các TCTD khác bằng ngoại tệ,Cho vay các TCTD khác bằng ngoại tệ,Cho vay các TCTD khác bằng ngoại tệ,1.520.743,652.080,1520743.0,652080.0
Dự phòng rủi ro tiền gửi tại các TCTD khác và cho vay các TCTD khác,Dự phòng rủi ro tiền gửi tại các TCTD khác và cho vay các TCTD khác,Dự phòng rủi ro tiền gửi tại các TCTD khác và cho vay các TCTD khác,(1.003),(57.297),-1003.0,-57297.0
,,,67.260.645,50.062.372,67260645.0,50062372.0
