row_label_raw,row_label_full,col_0,Tài sản,Công nợ,Giá trị thuần,numeric__Tài sản,numeric__Công nợ,numeric__Giá trị thuần
,,,Triệu VND,Triệu VND,Triệu VND,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,9.462.600,(9.349.358),113.242,9462600.0,-9349358.0,113242.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,3.272.145,(3.237.279),34.866,3272145.0,-3237279.0,34866.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,6.190.455,(6.112.079),78.376,6190455.0,-6112079.0,78376.0
Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,2.080.255,(2.091.615),(11.360),2080255.0,-2091615.0,-11360.0
Hoán đổi lãi suất,Hoán đổi lãi suất,Hoán đổi lãi suất,2.080.255,(2.091.615),(11.360),2080255.0,-2091615.0,-11360.0
Tại ngày 31/12/2015,Tại ngày 31/12/2015,Tại ngày 31/12/2015,11.542.855,(11.440.973),101.882,11542855.0,-11440973.0,101882.0
