row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,3.962.354,2.981.200,3962354.0,2981200.0
Hoạt động thanh toán,Hoạt động thanh toán,Hoạt động thanh toán,1.462.284,1.126.722,1462284.0,1126722.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,37.212,27.163,37212.0,27163.0
Dịch vụ đại lý,Dịch vụ đại lý,Dịch vụ đại lý,151.898,140.036,151898.0,140036.0
Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,978.461,697.108,978461.0,697108.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,1.332.499,990.171,1332499.0,990171.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,(1.625.823),(1.178.465),-1625823.0,-1178465.0
Hoạt động thanh toán,Hoạt động thanh toán,Hoạt động thanh toán,(141.630),(70.645),-141630.0,-70645.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,(120.312),(106.238),-120312.0,-106238.0
"Bưu điện, viễn thông","Bưu điện, viễn thông","Bưu điện, viễn thông",(91.937),(75.321),-91937.0,-75321.0
Dịch vụ đại lý,Dịch vụ đại lý,Dịch vụ đại lý,(646),(720),-646.0,-720.0
Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,(797.752),(557.711),-797752.0,-557711.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,(473.546),(367.830),-473546.0,-367830.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,2.336.531,1.802.735,2336531.0,1802735.0
