row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Triệu VND,Triệu VND,,
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,44.850.571,4.655.264,44850571.0,4655264.0
Dưới 12 tháng,Dưới 12 tháng,Dưới 12 tháng,28.569.499,4.652.447,28569499.0,4652447.0
Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,16.278.861,671,16278861.0,671.0
Từ 05 năm trở lên,Từ 05 năm trở lên,Từ 05 năm trở lên,2.211,2.146,2211.0,2146.0
Kỳ phiếu,Kỳ phiếu,Kỳ phiếu,736,726,736.0,726.0
Dưới 12 tháng,Dưới 12 tháng,Dưới 12 tháng,354,349,354.0,349.0
Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,382,377,382.0,377.0
Trái phiếu,Trái phiếu,Trái phiếu,1.000.366,1.730.473,1000366.0,1730473.0
Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,1.000.060,1.730.060,1000060.0,1730060.0
Từ 05 năm trở lên,Từ 05 năm trở lên,Từ 05 năm trở lên,306,413,306.0,413.0
Trái phiếu tăng vốn BIDV,Trái phiếu tăng vốn BIDV,Trái phiếu tăng vốn BIDV,19.690.567,13.690.568,19690567.0,13690568.0
,,,65.542.240,20.077.031,65542240.0,20077031.0
