row_label_raw,row_label_full,col_0,Số đã trình bày trước đây,Điều chỉnh,Số sau điều chỉnh,numeric__Số đã trình bày trước đây,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng (triệu đồng),Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng (triệu đồng),Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng (triệu đồng),4.947.887,-,4.947.887,4947887.0,,4947887.0
"Trừ: trích lập các quỹ khác (không bao gồm quỹ dự phòng bổ sung vốn điều lệ, quỹ dự phòng tài chính và quỹ khác thuộc Vốn chủ sở hữu) (triệu đồng)","Trừ: trích lập các quỹ khác (không bao gồm quỹ dự phòng bổ sung vốn điều lệ, quỹ dự phòng tài chính và quỹ khác thuộc Vốn chủ sở hữu) (triệu đồng)","Trừ: trích lập các quỹ khác (không bao gồm quỹ dự phòng bổ sung vốn điều lệ, quỹ dự phòng tài chính và quỹ khác thuộc Vốn chủ sở hữu) (triệu đồng)",(1.048.190),(26.500),(1.074.690),-1048190.0,-26500.0,-1074690.0
Lợi nhuận dùng để tính lãi trên cổ phiếu (triệu đồng),Lợi nhuận dùng để tính lãi trên cổ phiếu (triệu đồng),Lợi nhuận dùng để tính lãi trên cổ phiếu (triệu đồng),3.899.697,(26.500),3.873.197,3899697.0,-26500.0,3873197.0
Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (triệu cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (triệu cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (triệu cổ phiếu),2.811,-,2.811,2811.0,,2811.0
Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),1.387,-,1.378,1387.0,,1378.0
