row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động kinh doanh vàng và ngoại hối,Thu nhập từ hoạt động kinh doanh vàng và ngoại hối,Thu nhập từ hoạt động kinh doanh vàng và ngoại hối,1.218.939,1.754.927,1218939.0,1754927.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,789.532,1.073.116,789532.0,1073116.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,1.725,1.757,1725.0,1757.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,427.682,680.054,427682.0,680054.0
Chi phí hoạt động kinh doanh vàng và ngoại hối,Chi phí hoạt động kinh doanh vàng và ngoại hối,Chi phí hoạt động kinh doanh vàng và ngoại hối,(924.968),(1.489.738),-924968.0,-1489738.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(516.855),(367.086),-516855.0,-367086.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(1.270),(1.218),-1270.0,-1218.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(406.843),(1.121.434),-406843.0,-1121434.0
Lãi thuần từ hoạt động kinh doanh vàng và ngoại hối,Lãi thuần từ hoạt động kinh doanh vàng và ngoại hối,Lãi thuần từ hoạt động kinh doanh vàng và ngoại hối,293.971,265.189,293971.0,265189.0
