row_label_raw,row_label_full,col_0,31/12/2015 > Giá trị ghi sổ,31/12/2015 > Dự phòng giảm giá,31/12/2014 > Giá trị ghi sổ,31/12/2014 > Dự phòng giảm giá,numeric__31/12/2015 > Giá trị ghi sổ,numeric__31/12/2015 > Dự phòng giảm giá,numeric__31/12/2014 > Giá trị ghi sổ,numeric__31/12/2014 > Dự phòng giảm giá
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,15.309,(5.620),433.037,(205.906),15309.0,-5620.0,433037.0,-205906.0
Cổ phiếu do các TCTD trong nước phát hành,Cổ phiếu do các TCTD trong nước phát hành,Cổ phiếu do các TCTD trong nước phát hành,-,-,89.970,(55.045),,,89970.0,-55045.0
Cổ phiếu do các TCKT trong nước phát hành,Cổ phiếu do các TCKT trong nước phát hành,Cổ phiếu do các TCKT trong nước phát hành,15.309,(5.620),343.067,(150.861),15309.0,-5620.0,343067.0,-150861.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,518.100,(350.571),552.203,(264.212),518100.0,-350571.0,552203.0,-264212.0
Cổ phiếu do các TCTD trong nước phát hành,Cổ phiếu do các TCTD trong nước phát hành,Cổ phiếu do các TCTD trong nước phát hành,124.086,(63.347),113.974,(59.895),124086.0,-63347.0,113974.0,-59895.0
Cổ phiếu do các TCKT trong nước phát hành,Cổ phiếu do các TCKT trong nước phát hành,Cổ phiếu do các TCKT trong nước phát hành,394.014,(287.224),438.229,(204.317),394014.0,-287224.0,438229.0,-204317.0
,,,533.409,(356.191),985.240,(470.118),533409.0,-356191.0,985240.0,-470118.0
