row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2014,Số dư tại ngày 01/01/2014,Số dư tại ngày 01/01/2014,3.480.347,2.664.868,6.145.215,3480347.0,2664868.0,6145215.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,6.502.940,474.246,6.977.186,6502940.0,474246.0,6977186.0
Số dự phòng đã sử dụng để xử lý rủi ro (“XLRR”) trong năm,Số dự phòng đã sử dụng để xử lý rủi ro (“XLRR”) trong năm,Số dự phòng đã sử dụng để xử lý rủi ro (“XLRR”) trong năm,(6.037.085),-,(6.037.085),-6037085.0,,-6037085.0
Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,(462.343),-,(462.343),-462343.0,,-462343.0
Số dư tại ngày 31/12/2014,Số dư tại ngày 31/12/2014,Số dư tại ngày 31/12/2014,3.483.859,3.139.114,6.622.973,3483859.0,3139114.0,6622973.0
