row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2017VND,1/1/2017VND,,
Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,32.205.772.689,34.703.399.592,32205772689.0,34703399592.0
Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,20.063.845.758,8.109.361.341,20063845758.0,8109361341.0
Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,57.978.960.944,8.657.272.681,57978960944.0,8657272681.0
Công ty Cổ phần Vinatex Quốc tế,Công ty Cổ phần Vinatex Quốc tế,Công ty Cổ phần Vinatex Quốc tế,-,24.801.868.113,,24801868113.0
Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,9.897.203.300,6.853.132.838,9897203300.0,6853132838.0
,,,120.145.782.691,83.125.034.565,120145782691.0,83125034565.0
