row_label_raw,row_label_full,Ông Trần Quang Nghị,Chủ tịch,numeric__Chủ tịch
Ông Lê Tiến Trường,Ông Lê Tiến Trường,Ông Lê Tiến Trường,Ủy viên,
Ông Đăng Vũ Hùng,Ông Đăng Vũ Hùng,Ông Đăng Vũ Hùng,Ủy viên,
Ông Phạm Phú Cường,Ông Phạm Phú Cường,Ông Phạm Phú Cường,Ủy viên,
Ông Lê Khắc Hiệp,Ông Lê Khắc Hiệp,Ông Lê Khắc Hiệp,Ủy viên,
Ông Lê Đình Ngọc,Ông Lê Đình Ngọc,Ông Lê Đình Ngọc,Ủy viên,
Ông Don Di Lam,Ông Don Di Lam,Ông Don Di Lam,Ủy viên,
