row_label_raw,row_label_full,col_0,1/1/2017 > Giá trị ghi số VND,1/1/2017 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2017 > Giá trị ghi số VND,31/12/2017 > Số có khả năng trả nợ VND,numeric__1/1/2017 > Giá trị ghi số VND,numeric__1/1/2017 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2017 > Giá trị ghi số VND,numeric__31/12/2017 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.647.654.510.231,3.647.654.510.231,14.760.585.265.234,(14.175.707.670.889),4.232.532.104.576,4.232.532.104.576,3647654510231.0,3647654510231.0,14760585265234.0,-14175707670889.0,4232532104576.0,4232532104576.0
Vay dài hạn đến hạn trả (Thuyết minh 26(b)(i)),Vay dài hạn đến hạn trả (Thuyết minh 26(b)(i)),Vay dài hạn đến hạn trả (Thuyết minh 26(b)(i)),354.220.229.861,354.220.229.861,407.342.746.751,(302.503.214.435),459.059.762.177,459.059.762.177,354220229861.0,354220229861.0,407342746751.0,-302503214435.0,459059762177.0,459059762177.0
Trái phiếu thường dài hạn đến hạn trả (Thuyết minh 26(b)(ii)),Trái phiếu thường dài hạn đến hạn trả (Thuyết minh 26(b)(ii)),Trái phiếu thường dài hạn đến hạn trả (Thuyết minh 26(b)(ii)),-,-,114.000.000.000,-,114.000.000.000,114.000.000.000,,,114000000000.0,,114000000000.0,114000000000.0
Nợ gốc thuê tài chính đến hạn trả trong vòng 12 tháng,Nợ gốc thuê tài chính đến hạn trả trong vòng 12 tháng,Nợ gốc thuê tài chính đến hạn trả trong vòng 12 tháng,18.840.411.034,18.840.411.034,20.506.154.109,(19.343.267.953),20.003.297.190,20.003.297.190,18840411034.0,18840411034.0,20506154109.0,-19343267953.0,20003297190.0,20003297190.0
Nợ dài hạn khác đến hạn trả trong vòng 12 tháng,Nợ dài hạn khác đến hạn trả trong vòng 12 tháng,Nợ dài hạn khác đến hạn trả trong vòng 12 tháng,880.410.000,880.410.000,880.410.000,(880.410.000),880.410.000,880.410.000,880410000.0,880410000.0,880410000.0,-880410000.0,880410000.0,880410000.0
,,,4.021.595.561.126,4.021.595.561.126,15.303.314.576.094,(14.498.434.563.277),4.826.475.573.943,4.826.475.573.943,4021595561126.0,4021595561126.0,15303314576094.0,-14498434563277.0,4826475573943.0,4826475573943.0
