row_label_raw,row_label_full,"Công ty Cổ phần Dệt Đông NamDự án khu nhà ở, trung tâm thương mại và siêu thị > Công ty Cổ phần Sợi Thanh Châu Đệt Nam ĐịnhCông trình đầu tư nhà xưởng máy se sợi > Công ty Cổ phần Bông Việt NamDự án công nghệ sinh học",31/12/2017VND > 54.972.495.289 > - > 2.238.168.619,1/1/2017VND > 54.262.685.562 > 3.394.643.800 > 2.238.168.619,numeric__31/12/2017VND > 54.972.495.289 > - > 2.238.168.619,numeric__1/1/2017VND > 54.262.685.562 > 3.394.643.800 > 2.238.168.619
Công ty Sợi Thăng BìnhXây dựng Nhà xưởng Sợi Thăng Bình,Công ty Sợi Thăng BìnhXây dựng Nhà xưởng Sợi Thăng Bình,Công ty Sợi Thăng BìnhXây dựng Nhà xưởng Sợi Thăng Bình,-,25.711.906.055,,25711906055.0
Công ty Cổ phần Đệt May Quảng PhúThi công xây dựng Xưởng đệt JacquardXường chuẩn bịMáy móc thiết bịThi công hệ thống cơ điện đệt Ninh ThuậnHệ thống xử lý nước thải Đệt - Nhuộm giai đoạn 2 mở rộng,Công ty Cổ phần Đệt May Quảng PhúThi công xây dựng Xưởng đệt JacquardXường chuẩn bịMáy móc thiết bịThi công hệ thống cơ điện đệt Ninh ThuậnHệ thống xử lý nước thải Đệt - Nhuộm giai đoạn 2 mở rộng,Công ty Cổ phần Đệt May Quảng PhúThi công xây dựng Xưởng đệt JacquardXường chuẩn bịMáy móc thiết bịThi công hệ thống cơ điện đệt Ninh ThuậnHệ thống xử lý nước thải Đệt - Nhuộm giai đoạn 2 mở rộng,1.307.130.6823.772.708.09512.814.921.0615.068.821.5247.514.461.613,8.064.287.5006.699.002.3684.694.017.917909.090.90972.727.273,1.3071306823772708e+50,8.0642875006699e+46
Công ty Cổ phần Đệt May Nha TrangNhà máy Sản xuất vải đệt kim,Công ty Cổ phần Đệt May Nha TrangNhà máy Sản xuất vải đệt kim,Công ty Cổ phần Đệt May Nha TrangNhà máy Sản xuất vải đệt kim,-,201.224.598.925,,201224598925.0
Tổng Công ty Cổ phần Phong PhúPhân xưởng mayKhuôn viên nhà 14 Nam Kỳ Khởi Nghĩa - Lâm Đồng - Đà LạtDự án Khăn bông và Vải denimDự án đầu tư khu du lịch nghĩ dưỡng Phong Phú - Lagi - Bình Thuận,Tổng Công ty Cổ phần Phong PhúPhân xưởng mayKhuôn viên nhà 14 Nam Kỳ Khởi Nghĩa - Lâm Đồng - Đà LạtDự án Khăn bông và Vải denimDự án đầu tư khu du lịch nghĩ dưỡng Phong Phú - Lagi - Bình Thuận,Tổng Công ty Cổ phần Phong PhúPhân xưởng mayKhuôn viên nhà 14 Nam Kỳ Khởi Nghĩa - Lâm Đồng - Đà LạtDự án Khăn bông và Vải denimDự án đầu tư khu du lịch nghĩ dưỡng Phong Phú - Lagi - Bình Thuận,4.454.392.72835.858.232.996273.345.490.1723.682.535.775,25.326.424.2976.270.858.448125.185.301.6303.547.525.252,4.454392728358582e+42,2.5326424297627087e+42
Công ty TNHH Tổng Công ty Đệt May Miền Nam - VinatexNhà cửa,Công ty TNHH Tổng Công ty Đệt May Miền Nam - VinatexNhà cửa,Công ty TNHH Tổng Công ty Đệt May Miền Nam - VinatexNhà cửa,2.706.071.236,6.281.513.126,2706071236.0,6281513126.0
Công ty TNHH Tổng Công ty Đệt May Miền Bắc - VinatexNhà máy May Tuyên Quang,Công ty TNHH Tổng Công ty Đệt May Miền Bắc - VinatexNhà máy May Tuyên Quang,Công ty TNHH Tổng Công ty Đệt May Miền Bắc - VinatexNhà máy May Tuyên Quang,175.715.028.72663.502.610.269,-52.193.039.568,1.7571502872663503e+22,-52193039568.0
Các công trình khác,Các công trình khác,Các công trình khác,,,,
,,,1.292.091.470.162,1.132.142.569.223,1292091470162.0,1132142569223.0
