row_label_raw,row_label_full,col_0,31/12/2017,31/12/2017_1,1/1/2017,1/1/2017_1,numeric__31/12/2017,numeric__31/12/2017_1,numeric__1/1/2017,numeric__1/1/2017_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,127.903.966.072,(420.248.993),173.171.827.659,(4.525.261.870),127903966072.0,-420248993.0,173171827659.0,-4525261870.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,1.215.794.223.309,(13.173.645.546),852.388.600.295,(15.796.640.938),1215794223309.0,-13173645546.0,852388600295.0,-15796640938.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,12.041.859.534,-,13.449.707.512,-,12041859534.0,,13449707512.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.313.480.764.813,-,1.248.097.045.251,(231.095.106),1313480764813.0,,1248097045251.0,-231095106.0
Thành phẩm,Thành phẩm,Thành phẩm,907.116.605.338,(76.690.032.363),864.119.068.667,(58.968.861.807),907116605338.0,-76690032363.0,864119068667.0,-58968861807.0
Hàng hóa,Hàng hóa,Hàng hóa,44.712.721.460,(2.216.957.587),66.760.443.029,(94.820.657),44712721460.0,-2216957587.0,66760443029.0,-94820657.0
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,108.845.501.039,-,68.600.558.027,-,108845501039.0,,68600558027.0,
,,,3.729.895.641.565,(92.500.884.489),3.286.587.250.440,(79.616.680.378),3729895641565.0,-92500884489.0,3286587250440.0,-79616680378.0
