row_label_raw,row_label_full,col_0,Chi phí di dòi VND,Khác VND,Tổng cộng VND,numeric__Chi phí di dòi VND,numeric__Khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,89.675.918.318,-,89.675.918.318,89675918318.0,,89675918318.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,119.313.020,4.223.424.771,4.342.737.791,119313020.0,4223424771.0,4342737791.0
Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,(47.413.919),(1.242.458.021),(1.289.871.940),-47413919.0,-1242458021.0,-1289871940.0
Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,(21.746.532.454),-,(21.746.532.454),-21746532454.0,,-21746532454.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,68.001.284.965,2.980.966.750,70.982.251.715,68001284965.0,2980966750.0,70982251715.0
