row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,174.500.933.786,127.842.309.304,174500933786.0,127842309304.0
Lãi từ thanh lý các khoản đầu tư tài chính,Lãi từ thanh lý các khoản đầu tư tài chính,Lãi từ thanh lý các khoản đầu tư tài chính,3.122.184.622,40.349.344.901,3122184622.0,40349344901.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,22.005.462.487,59.669.590.328,22005462487.0,59669590328.0
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,50.864.552.453,55.071.415.526,50864552453.0,55071415526.0
Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,8.669.020.921,9.588.098.077,8669020921.0,9588098077.0
Thu nhập tiền lãi từ các khoản trả chậm,Thu nhập tiền lãi từ các khoản trả chậm,Thu nhập tiền lãi từ các khoản trả chậm,2.765.978.263,8.692.605.408,2765978263.0,8692605408.0
Lãi thuần do mất quyền kiểm soát đối với các công ty con,Lãi thuần do mất quyền kiểm soát đối với các công ty con,Lãi thuần do mất quyền kiểm soát đối với các công ty con,32.647.549.303,14.109.526.440,32647549303.0,14109526440.0
Lãi do thanh lý công ty liên kết,Lãi do thanh lý công ty liên kết,Lãi do thanh lý công ty liên kết,22.749.912.280,11.614.027.726,22749912280.0,11614027726.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,569.325.827,12.216.222.420,569325827.0,12216222420.0
,,,317.894.919.942,339.153.140.130,317894919942.0,339153140130.0
