row_label_raw,row_label_full,Phải thu Công ty Cổ phần Đệt May Hapaco Hải Phòng > Phải thu Công ty TNHH Một thành viên Đệt 19-5 Hà Nội,Nguyên nhân xóa sổ > Không có khả năng thu hồi,Năm xóa sổ > 2011,31/12/2017 VND > 6.193.939.787 > 4.220.231.656,1/1/2017 VND > 6.193.939.787 > 4.220.231.656,numeric__Nguyên nhân xóa sổ > Không có khả năng thu hồi,numeric__Năm xóa sổ > 2011,numeric__31/12/2017 VND > 6.193.939.787 > 4.220.231.656,numeric__1/1/2017 VND > 6.193.939.787 > 4.220.231.656
Phải thu các đối tượng khác,Phải thu các đối tượng khác,Phải thu các đối tượng khác,,,14.234.657.116,12.875.760.918,,,14234657116.0,12875760918.0
,,,,,24.648.828.559,23.289.932.361,,,24648828559.0,23289932361.0
