row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2017VND > 20.214.595.976,Số phải nộp trong năm VND > 590.352.010.511,Số đã nộp/bù trừ trong năm VND > (583.858.847.567),Giảm do mất quyền kiểm soát tại các công ty con VND > (841.708.162),31/12/2017VND > 25.866.050.758,numeric__1/1/2017VND > 20.214.595.976,numeric__Số phải nộp trong năm VND > 590.352.010.511,numeric__Số đã nộp/bù trừ trong năm VND > (583.858.847.567),numeric__Giảm do mất quyền kiểm soát tại các công ty con VND > (841.708.162),numeric__31/12/2017VND > 25.866.050.758
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,151.520.315,19.930.506.937,(20.082.027.252),-,-,151520315.0,19930506937.0,-20082027252.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,32.317.201.226,65.096.360.754,(79.156.738.252),-,18.256.823.728,32317201226.0,65096360754.0,-79156738252.0,,18256823728.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,8.542.760.598,33.260.843.579,(32.310.276.247),(110.655.334),9.382.672.596,8542760598.0,33260843579.0,-32310276247.0,-110655334.0,9382672596.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,138.855.743,1.765.658.754,(1.768.796.274),-,135.718.223,138855743.0,1765658754.0,-1768796274.0,,135718223.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,13.758.795.648,13.740.695.013,(13.744.937.244),-,13.754.553.417,13758795648.0,13740695013.0,-13744937244.0,,13754553417.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,14.997.826.344,52.900.238.718,(51.811.570.717),-,16.086.494.345,14997826344.0,52900238718.0,-51811570717.0,,16086494345.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.727.403.300,4.227.184.931,(7.954.588.231),-,-,3727403300.0,4227184931.0,-7954588231.0,,
,,,93.848.959.150,781.273.499.197,(790.687.781.784),(952.363.496),83.482.313.067,93848959150.0,781273499197.0,-790687781784.0,-952363496.0,83482313067.0
